ID,Lokasi,Nama_Buah,Stok_kg,Tanggal_Update,Kualitas,Harga_per_kg,Latitude,Longitude
1347,Yogyakarta,Pisang,298,2025-04-23,Sedang,14,-7.7956,110.3695
1348,Yogyakarta,Jeruk,923,2025-04-23,Buruk,21,-7.7956,110.3695
1349,Yogyakarta,Durian,437,2025-05-04,Buruk,42,-7.7956,110.3695
1350,Yogyakarta,Durian,648,2025-04-24,Buruk,45,-7.7956,110.3695
1351,Yogyakarta,Durian,545,2025-04-21,Buruk,40,-7.7956,110.3695
1352,Yogyakarta,Pisang,246,2025-04-24,Buruk,14,-7.7956,110.3695
1353,Yogyakarta,Apel,828,2025-04-11,Sedang,29,-7.7956,110.3695
1354,Yogyakarta,Mangga,450,2025-04-29,Bagus,15,-7.7956,110.3695
1355,Yogyakarta,Rambutan,818,2025-04-19,Buruk,16,-7.7956,110.3695
1356,Yogyakarta,Pepaya,970,2025-04-15,Buruk,8,-7.7956,110.3695
1357,Yogyakarta,Pisang,494,2025-04-24,Bagus,14,-7.7956,110.3695
1358,Yogyakarta,Mangga,247,2025-05-05,Sedang,17,-7.7956,110.3695
1359,Yogyakarta,Apel,214,2025-04-28,Buruk,28,-7.7956,110.3695
1360,Yogyakarta,Mangga,251,2025-04-14,Buruk,16,-7.7956,110.3695
1361,Yogyakarta,Apel,708,2025-05-05,Buruk,27,-7.7956,110.3695
1362,Yogyakarta,Pisang,908,2025-04-29,Bagus,12,-7.7956,110.3695
1363,Yogyakarta,Rambutan,928,2025-05-01,Bagus,15,-7.7956,110.3695
1364,Yogyakarta,Mangga,544,2025-04-22,Buruk,19,-7.7956,110.3695
1365,Yogyakarta,Rambutan,510,2025-04-07,Buruk,14,-7.7956,110.3695
1366,Yogyakarta,Pisang,505,2025-04-10,Buruk,11,-7.7956,110.3695
1367,Yogyakarta,Durian,691,2025-05-03,Sedang,37,-7.7956,110.3695
1368,Yogyakarta,Mangga,522,2025-04-05,Sedang,17,-7.7956,110.3695
1369,Yogyakarta,Mangga,532,2025-05-03,Buruk,19,-7.7956,110.3695
1370,Yogyakarta,Pisang,322,2025-04-02,Bagus,11,-7.7956,110.3695
1371,Yogyakarta,Durian,958,2025-04-02,Buruk,41,-7.7956,110.3695
1372,Yogyakarta,Apel,396,2025-04-13,Buruk,23,-7.7956,110.3695
1373,Yogyakarta,Pepaya,237,2025-04-16,Sedang,7,-7.7956,110.3695
1374,Yogyakarta,Durian,281,2025-05-03,Bagus,35,-7.7956,110.3695
1375,Yogyakarta,Apel,789,2025-04-29,Bagus,21,-7.7956,110.3695
1376,Yogyakarta,Durian,647,2025-04-17,Buruk,37,-7.7956,110.3695
1377,Yogyakarta,Pepaya,961,2025-04-01,Bagus,9,-7.7956,110.3695
1378,Yogyakarta,Mangga,955,2025-04-10,Bagus,15,-7.7956,110.3695
1379,Yogyakarta,Apel,690,2025-04-25,Buruk,22,-7.7956,110.3695
1380,Yogyakarta,Mangga,270,2025-04-27,Buruk,20,-7.7956,110.3695
1381,Yogyakarta,Mangga,508,2025-05-04,Buruk,19,-7.7956,110.3695
1382,Yogyakarta,Pepaya,215,2025-04-12,Sedang,10,-7.7956,110.3695
1383,Yogyakarta,Durian,512,2025-04-29,Bagus,36,-7.7956,110.3695
1384,Yogyakarta,Pepaya,886,2025-04-05,Buruk,8,-7.7956,110.3695
1385,Yogyakarta,Apel,308,2025-04-28,Bagus,23,-7.7956,110.3695
1386,Yogyakarta,Pisang,402,2025-04-27,Bagus,15,-7.7956,110.3695
1387,Yogyakarta,Apel,389,2025-04-30,Buruk,25,-7.7956,110.3695
1388,Yogyakarta,Rambutan,516,2025-04-06,Bagus,12,-7.7956,110.3695
1389,Yogyakarta,Durian,392,2025-04-25,Sedang,45,-7.7956,110.3695
1390,Yogyakarta,Pepaya,846,2025-04-16,Sedang,9,-7.7956,110.3695
1391,Yogyakarta,Rambutan,978,2025-05-02,Buruk,14,-7.7956,110.3695
1392,Yogyakarta,Pisang,713,2025-04-16,Bagus,12,-7.7956,110.3695
1393,Yogyakarta,Pepaya,936,2025-04-20,Bagus,8,-7.7956,110.3695
1394,Yogyakarta,Apel,926,2025-04-09,Bagus,21,-7.7956,110.3695
1395,Yogyakarta,Durian,949,2025-04-27,Buruk,38,-7.7956,110.3695
1396,Yogyakarta,Durian,986,2025-04-20,Sedang,39,-7.7956,110.3695
1397,Yogyakarta,Apel,862,2025-04-30,Buruk,30,-7.7956,110.3695
1398,Yogyakarta,Apel,404,2025-04-13,Bagus,23,-7.7956,110.3695
1399,Yogyakarta,Pisang,986,2025-04-18,Bagus,14,-7.7956,110.3695
1400,Yogyakarta,Apel,921,2025-04-20,Buruk,22,-7.7956,110.3695
1401,Yogyakarta,Mangga,276,2025-04-15,Bagus,17,-7.7956,110.3695
1402,Yogyakarta,Pepaya,420,2025-04-04,Bagus,9,-7.7956,110.3695
1403,Yogyakarta,Jeruk,973,2025-04-03,Bagus,18,-7.7956,110.3695
1404,Yogyakarta,Pisang,232,2025-04-11,Sedang,11,-7.7956,110.3695
1405,Yogyakarta,Durian,935,2025-04-24,Buruk,36,-7.7956,110.3695
1406,Yogyakarta,Rambutan,241,2025-04-10,Buruk,18,-7.7956,110.3695
1407,Yogyakarta,Apel,200,2025-04-19,Sedang,27,-7.7956,110.3695
1408,Yogyakarta,Pepaya,434,2025-04-15,Bagus,10,-7.7956,110.3695
1409,Yogyakarta,Pisang,204,2025-04-24,Sedang,11,-7.7956,110.3695
1410,Yogyakarta,Jeruk,234,2025-04-07,Buruk,22,-7.7956,110.3695
1411,Yogyakarta,Pisang,463,2025-04-25,Buruk,10,-7.7956,110.3695
1412,Yogyakarta,Apel,983,2025-04-17,Bagus,30,-7.7956,110.3695
1413,Yogyakarta,Pisang,345,2025-04-18,Sedang,13,-7.7956,110.3695
1414,Yogyakarta,Rambutan,931,2025-04-04,Bagus,14,-7.7956,110.3695
1415,Yogyakarta,Pisang,602,2025-05-04,Buruk,10,-7.7956,110.3695
1416,Yogyakarta,Durian,573,2025-04-06,Buruk,38,-7.7956,110.3695
1417,Yogyakarta,Pisang,549,2025-04-09,Buruk,15,-7.7956,110.3695
1418,Yogyakarta,Mangga,721,2025-04-01,Buruk,15,-7.7956,110.3695
1419,Yogyakarta,Mangga,389,2025-04-30,Sedang,17,-7.7956,110.3695
1420,Yogyakarta,Pepaya,868,2025-04-22,Sedang,7,-7.7956,110.3695
1421,Yogyakarta,Jeruk,531,2025-04-16,Buruk,19,-7.7956,110.3695
1422,Yogyakarta,Jeruk,797,2025-04-20,Sedang,21,-7.7956,110.3695
1423,Yogyakarta,Rambutan,384,2025-04-30,Buruk,17,-7.7956,110.3695
1424,Yogyakarta,Rambutan,728,2025-04-28,Bagus,17,-7.7956,110.3695
1425,Yogyakarta,Apel,927,2025-04-27,Bagus,30,-7.7956,110.3695
1426,Yogyakarta,Mangga,671,2025-04-26,Sedang,15,-7.7956,110.3695
1427,Yogyakarta,Mangga,998,2025-04-06,Bagus,19,-7.7956,110.3695
1428,Yogyakarta,Jeruk,478,2025-04-07,Sedang,20,-7.7956,110.3695
1429,Yogyakarta,Durian,884,2025-04-18,Buruk,42,-7.7956,110.3695
1430,Yogyakarta,Durian,422,2025-04-30,Buruk,44,-7.7956,110.3695
1431,Yogyakarta,Mangga,520,2025-05-02,Buruk,17,-7.7956,110.3695
1432,Yogyakarta,Pisang,255,2025-04-05,Sedang,13,-7.7956,110.3695
1433,Yogyakarta,Mangga,734,2025-04-12,Buruk,19,-7.7956,110.3695
1434,Yogyakarta,Mangga,660,2025-04-25,Bagus,17,-7.7956,110.3695
1435,Yogyakarta,Mangga,397,2025-04-21,Buruk,18,-7.7956,110.3695
1436,Yogyakarta,Rambutan,747,2025-04-23,Buruk,17,-7.7956,110.3695
1437,Yogyakarta,Mangga,583,2025-04-27,Sedang,18,-7.7956,110.3695
1438,Yogyakarta,Durian,304,2025-05-04,Bagus,44,-7.7956,110.3695
1439,Yogyakarta,Jeruk,897,2025-04-03,Buruk,21,-7.7956,110.3695
1440,Yogyakarta,Jeruk,428,2025-04-06,Buruk,18,-7.7956,110.3695
1441,Yogyakarta,Pisang,735,2025-05-05,Bagus,13,-7.7956,110.3695
1442,Yogyakarta,Pepaya,918,2025-04-05,Sedang,8,-7.7956,110.3695
1443,Yogyakarta,Pepaya,564,2025-04-05,Buruk,7,-7.7956,110.3695
1444,Yogyakarta,Apel,469,2025-04-08,Sedang,20,-7.7956,110.3695
1445,Yogyakarta,Jeruk,280,2025-04-01,Buruk,22,-7.7956,110.3695
1446,Yogyakarta,Jeruk,216,2025-05-01,Buruk,18,-7.7956,110.3695
1447,Yogyakarta,Pepaya,992,2025-04-04,Buruk,9,-7.7956,110.3695
1448,Yogyakarta,Rambutan,577,2025-04-25,Bagus,14,-7.7956,110.3695
1449,Yogyakarta,Apel,561,2025-05-02,Bagus,30,-7.7956,110.3695
1450,Yogyakarta,Mangga,277,2025-05-01,Bagus,17,-7.7956,110.3695
1451,Yogyakarta,Mangga,729,2025-04-26,Bagus,16,-7.7956,110.3695
1452,Yogyakarta,Jeruk,821,2025-04-13,Buruk,21,-7.7956,110.3695
1453,Yogyakarta,Rambutan,946,2025-04-10,Buruk,14,-7.7956,110.3695
1454,Yogyakarta,Mangga,996,2025-04-29,Sedang,15,-7.7956,110.3695
1455,Yogyakarta,Jeruk,652,2025-04-24,Sedang,18,-7.7956,110.3695
1456,Yogyakarta,Mangga,586,2025-04-30,Bagus,16,-7.7956,110.3695
1457,Yogyakarta,Pisang,945,2025-04-17,Buruk,12,-7.7956,110.3695
1458,Yogyakarta,Apel,983,2025-04-23,Buruk,26,-7.7956,110.3695
1459,Yogyakarta,Jeruk,648,2025-05-04,Bagus,21,-7.7956,110.3695
1460,Yogyakarta,Pepaya,451,2025-04-15,Buruk,8,-7.7956,110.3695
1461,Yogyakarta,Rambutan,912,2025-04-29,Bagus,15,-7.7956,110.3695
1462,Yogyakarta,Pisang,379,2025-05-02,Sedang,12,-7.7956,110.3695
1463,Yogyakarta,Pepaya,464,2025-05-02,Buruk,7,-7.7956,110.3695
1464,Yogyakarta,Rambutan,326,2025-04-15,Bagus,18,-7.7956,110.3695
1465,Yogyakarta,Durian,223,2025-05-02,Sedang,36,-7.7956,110.3695
1466,Yogyakarta,Jeruk,209,2025-04-23,Buruk,22,-7.7956,110.3695
1467,Yogyakarta,Durian,861,2025-04-10,Buruk,39,-7.7956,110.3695
1468,Yogyakarta,Pepaya,296,2025-04-03,Buruk,10,-7.7956,110.3695
1469,Yogyakarta,Pepaya,707,2025-04-07,Buruk,7,-7.7956,110.3695
1470,Yogyakarta,Apel,334,2025-04-08,Buruk,26,-7.7956,110.3695
1471,Yogyakarta,Jeruk,293,2025-05-03,Buruk,22,-7.7956,110.3695
1472,Yogyakarta,Apel,883,2025-04-21,Buruk,25,-7.7956,110.3695
1473,Yogyakarta,Rambutan,450,2025-04-12,Sedang,16,-7.7956,110.3695
1474,Yogyakarta,Pepaya,783,2025-05-02,Buruk,8,-7.7956,110.3695
1475,Yogyakarta,Jeruk,340,2025-04-30,Sedang,20,-7.7956,110.3695
1476,Yogyakarta,Pisang,690,2025-04-22,Bagus,14,-7.7956,110.3695
1477,Yogyakarta,Pisang,973,2025-04-06,Sedang,15,-7.7956,110.3695
1478,Yogyakarta,Rambutan,635,2025-04-15,Sedang,13,-7.7956,110.3695
1479,Yogyakarta,Durian,822,2025-04-19,Bagus,37,-7.7956,110.3695
1480,Yogyakarta,Rambutan,450,2025-05-04,Buruk,12,-7.7956,110.3695
1481,Yogyakarta,Pepaya,510,2025-04-27,Sedang,8,-7.7956,110.3695
1482,Yogyakarta,Pepaya,636,2025-04-22,Sedang,8,-7.7956,110.3695
1483,Yogyakarta,Apel,324,2025-04-16,Bagus,25,-7.7956,110.3695
1484,Yogyakarta,Durian,901,2025-04-08,Bagus,35,-7.7956,110.3695
1485,Yogyakarta,Durian,478,2025-04-16,Buruk,42,-7.7956,110.3695
1486,Yogyakarta,Pisang,496,2025-04-02,Sedang,11,-7.7956,110.3695
1487,Yogyakarta,Jeruk,866,2025-04-22,Bagus,18,-7.7956,110.3695
1488,Yogyakarta,Mangga,747,2025-04-21,Sedang,20,-7.7956,110.3695
1489,Yogyakarta,Durian,335,2025-04-04,Sedang,35,-7.7956,110.3695
1490,Yogyakarta,Rambutan,339,2025-04-19,Sedang,14,-7.7956,110.3695
1491,Yogyakarta,Jeruk,700,2025-04-05,Bagus,20,-7.7956,110.3695
1492,Yogyakarta,Durian,704,2025-05-04,Sedang,42,-7.7956,110.3695
1493,Yogyakarta,Durian,856,2025-04-04,Buruk,36,-7.7956,110.3695
1494,Yogyakarta,Durian,500,2025-04-19,Sedang,38,-7.7956,110.3695
1495,Yogyakarta,Rambutan,679,2025-04-04,Sedang,15,-7.7956,110.3695
1496,Yogyakarta,Durian,736,2025-04-23,Buruk,45,-7.7956,110.3695
1497,Yogyakarta,Pisang,469,2025-04-07,Bagus,12,-7.7956,110.3695
1498,Yogyakarta,Jeruk,739,2025-04-12,Bagus,20,-7.7956,110.3695
1499,Yogyakarta,Mangga,229,2025-04-18,Buruk,17,-7.7956,110.3695
1500,Yogyakarta,Pepaya,864,2025-04-23,Sedang,8,-7.7956,110.3695
1501,Yogyakarta,Jeruk,740,2025-04-24,Sedang,21,-7.7956,110.3695
1502,Yogyakarta,Durian,786,2025-04-14,Sedang,43,-7.7956,110.3695
1503,Yogyakarta,Rambutan,236,2025-04-15,Buruk,17,-7.7956,110.3695
1504,Yogyakarta,Pisang,294,2025-04-25,Bagus,12,-7.7956,110.3695
1505,Yogyakarta,Rambutan,478,2025-04-19,Sedang,18,-7.7956,110.3695
1506,Yogyakarta,Rambutan,626,2025-04-30,Buruk,17,-7.7956,110.3695
1507,Yogyakarta,Pepaya,484,2025-04-21,Bagus,10,-7.7956,110.3695
1508,Yogyakarta,Mangga,419,2025-04-11,Bagus,19,-7.7956,110.3695
1509,Yogyakarta,Rambutan,331,2025-04-29,Sedang,18,-7.7956,110.3695
1510,Yogyakarta,Pepaya,653,2025-04-24,Buruk,8,-7.7956,110.3695
1511,Yogyakarta,Pisang,867,2025-04-15,Bagus,15,-7.7956,110.3695
1512,Yogyakarta,Jeruk,777,2025-04-18,Bagus,20,-7.7956,110.3695
1513,Yogyakarta,Apel,479,2025-04-06,Bagus,21,-7.7956,110.3695
1514,Yogyakarta,Pepaya,354,2025-04-28,Buruk,8,-7.7956,110.3695
1515,Yogyakarta,Pepaya,843,2025-04-01,Bagus,7,-7.7956,110.3695
1516,Yogyakarta,Mangga,323,2025-04-29,Bagus,16,-7.7956,110.3695
1517,Yogyakarta,Pepaya,533,2025-04-11,Buruk,8,-7.7956,110.3695
1518,Yogyakarta,Mangga,201,2025-04-05,Sedang,16,-7.7956,110.3695
1519,Yogyakarta,Mangga,606,2025-04-08,Buruk,19,-7.7956,110.3695
1520,Yogyakarta,Durian,828,2025-04-20,Bagus,44,-7.7956,110.3695
1521,Yogyakarta,Jeruk,333,2025-04-28,Buruk,18,-7.7956,110.3695
1522,Yogyakarta,Apel,513,2025-04-05,Sedang,29,-7.7956,110.3695
