ID,Lokasi,Nama_Buah,Stok_kg,Tanggal_Update,Kualitas,Harga_per_kg,Latitude,Longitude
2069,Medan,Jeruk,925,2025-04-09,Bagus,22,3.5952,98.6722
2070,Medan,Apel,561,2025-04-21,Bagus,27,3.5952,98.6722
2071,Medan,Mangga,720,2025-04-13,Bagus,19,3.5952,98.6722
2072,Medan,Jeruk,940,2025-04-27,Sedang,18,3.5952,98.6722
2073,Medan,Jeruk,795,2025-04-01,Sedang,20,3.5952,98.6722
2074,Medan,Jeruk,303,2025-04-15,Sedang,22,3.5952,98.6722
2075,Medan,Pepaya,728,2025-04-19,Sedang,10,3.5952,98.6722
2076,Medan,Pisang,458,2025-05-02,Sedang,13,3.5952,98.6722
2077,Medan,Pepaya,629,2025-04-01,Sedang,10,3.5952,98.6722
2078,Medan,Jeruk,336,2025-05-03,Buruk,18,3.5952,98.6722
2079,Medan,Rambutan,718,2025-04-27,Buruk,13,3.5952,98.6722
2080,Medan,Jeruk,347,2025-04-26,Buruk,18,3.5952,98.6722
2081,Medan,Jeruk,615,2025-04-09,Sedang,19,3.5952,98.6722
2082,Medan,Pisang,208,2025-04-16,Sedang,13,3.5952,98.6722
2083,Medan,Durian,912,2025-04-02,Sedang,42,3.5952,98.6722
2084,Medan,Apel,200,2025-04-24,Bagus,23,3.5952,98.6722
2085,Medan,Jeruk,545,2025-04-11,Buruk,20,3.5952,98.6722
2086,Medan,Jeruk,488,2025-04-08,Sedang,21,3.5952,98.6722
2087,Medan,Jeruk,609,2025-04-04,Bagus,20,3.5952,98.6722
2088,Medan,Pisang,513,2025-04-17,Buruk,11,3.5952,98.6722
2089,Medan,Pisang,858,2025-04-11,Bagus,12,3.5952,98.6722
2090,Medan,Apel,513,2025-04-12,Bagus,26,3.5952,98.6722
2091,Medan,Durian,620,2025-04-03,Sedang,36,3.5952,98.6722
2092,Medan,Apel,676,2025-04-02,Buruk,21,3.5952,98.6722
2093,Medan,Durian,327,2025-05-04,Sedang,40,3.5952,98.6722
2094,Medan,Rambutan,321,2025-04-15,Bagus,15,3.5952,98.6722
2095,Medan,Pisang,877,2025-05-05,Bagus,15,3.5952,98.6722
2096,Medan,Pisang,755,2025-05-01,Sedang,14,3.5952,98.6722
2097,Medan,Rambutan,740,2025-05-01,Bagus,13,3.5952,98.6722
2098,Medan,Apel,235,2025-04-22,Bagus,23,3.5952,98.6722
2099,Medan,Rambutan,686,2025-04-20,Buruk,17,3.5952,98.6722
2100,Medan,Pepaya,821,2025-04-13,Buruk,9,3.5952,98.6722
2101,Medan,Mangga,973,2025-04-29,Bagus,15,3.5952,98.6722
2102,Medan,Durian,332,2025-04-27,Buruk,41,3.5952,98.6722
2103,Medan,Mangga,256,2025-04-03,Buruk,20,3.5952,98.6722
2104,Medan,Durian,313,2025-04-22,Sedang,40,3.5952,98.6722
2105,Medan,Mangga,416,2025-04-03,Bagus,19,3.5952,98.6722
2106,Medan,Pepaya,648,2025-04-30,Bagus,9,3.5952,98.6722
2107,Medan,Jeruk,864,2025-04-11,Buruk,20,3.5952,98.6722
2108,Medan,Rambutan,679,2025-04-08,Sedang,14,3.5952,98.6722
2109,Medan,Pepaya,634,2025-04-05,Buruk,9,3.5952,98.6722
2110,Medan,Mangga,200,2025-04-24,Buruk,17,3.5952,98.6722
2111,Medan,Pisang,689,2025-04-06,Sedang,14,3.5952,98.6722
2112,Medan,Durian,734,2025-04-13,Buruk,36,3.5952,98.6722
2113,Medan,Pepaya,488,2025-04-29,Sedang,9,3.5952,98.6722
2114,Medan,Pepaya,748,2025-04-26,Sedang,10,3.5952,98.6722
2115,Medan,Mangga,920,2025-04-22,Sedang,18,3.5952,98.6722
2116,Medan,Jeruk,224,2025-05-05,Sedang,20,3.5952,98.6722
2117,Medan,Jeruk,286,2025-04-27,Bagus,18,3.5952,98.6722
2118,Medan,Apel,374,2025-05-02,Sedang,30,3.5952,98.6722
2119,Medan,Mangga,809,2025-05-03,Sedang,20,3.5952,98.6722
2120,Medan,Apel,662,2025-04-11,Bagus,24,3.5952,98.6722
2121,Medan,Rambutan,820,2025-04-16,Buruk,13,3.5952,98.6722
2122,Medan,Jeruk,557,2025-05-04,Buruk,18,3.5952,98.6722
2123,Medan,Jeruk,891,2025-04-01,Bagus,22,3.5952,98.6722
2124,Medan,Pepaya,402,2025-04-13,Bagus,7,3.5952,98.6722
2125,Medan,Apel,754,2025-04-29,Bagus,27,3.5952,98.6722
2126,Medan,Pepaya,467,2025-04-11,Buruk,10,3.5952,98.6722
2127,Medan,Pepaya,708,2025-04-22,Bagus,10,3.5952,98.6722
2128,Medan,Jeruk,612,2025-04-28,Sedang,20,3.5952,98.6722
2129,Medan,Apel,539,2025-04-10,Bagus,30,3.5952,98.6722
2130,Medan,Pepaya,709,2025-04-05,Bagus,10,3.5952,98.6722
2131,Medan,Durian,663,2025-05-01,Sedang,37,3.5952,98.6722
2132,Medan,Durian,839,2025-04-19,Sedang,36,3.5952,98.6722
2133,Medan,Apel,861,2025-04-13,Bagus,23,3.5952,98.6722
2134,Medan,Jeruk,523,2025-04-14,Sedang,20,3.5952,98.6722
2135,Medan,Pisang,548,2025-04-30,Sedang,10,3.5952,98.6722
2136,Medan,Pepaya,271,2025-04-08,Buruk,8,3.5952,98.6722
2137,Medan,Jeruk,771,2025-04-19,Bagus,22,3.5952,98.6722
2138,Medan,Durian,722,2025-04-28,Sedang,39,3.5952,98.6722
2139,Medan,Apel,985,2025-04-17,Buruk,22,3.5952,98.6722
2140,Medan,Durian,858,2025-04-18,Sedang,35,3.5952,98.6722
2141,Medan,Jeruk,261,2025-04-25,Sedang,18,3.5952,98.6722
2142,Medan,Durian,348,2025-05-04,Sedang,37,3.5952,98.6722
2143,Medan,Durian,912,2025-04-15,Sedang,35,3.5952,98.6722
2144,Medan,Pepaya,880,2025-04-06,Buruk,7,3.5952,98.6722
2145,Medan,Mangga,518,2025-04-15,Buruk,16,3.5952,98.6722
2146,Medan,Apel,215,2025-04-04,Sedang,23,3.5952,98.6722
2147,Medan,Apel,970,2025-04-26,Buruk,20,3.5952,98.6722
2148,Medan,Durian,749,2025-04-02,Sedang,43,3.5952,98.6722
2149,Medan,Mangga,836,2025-04-28,Buruk,15,3.5952,98.6722
2150,Medan,Mangga,333,2025-04-25,Bagus,17,3.5952,98.6722
2151,Medan,Pisang,467,2025-05-04,Sedang,12,3.5952,98.6722
2152,Medan,Apel,783,2025-04-11,Sedang,20,3.5952,98.6722
2153,Medan,Jeruk,852,2025-04-05,Bagus,20,3.5952,98.6722
2154,Medan,Jeruk,332,2025-04-19,Buruk,20,3.5952,98.6722
2155,Medan,Durian,400,2025-04-29,Sedang,41,3.5952,98.6722
2156,Medan,Jeruk,624,2025-04-16,Sedang,22,3.5952,98.6722
2157,Medan,Durian,592,2025-04-05,Buruk,37,3.5952,98.6722
2158,Medan,Durian,425,2025-04-28,Sedang,37,3.5952,98.6722
2159,Medan,Jeruk,378,2025-04-03,Bagus,18,3.5952,98.6722
2160,Medan,Apel,364,2025-04-19,Sedang,30,3.5952,98.6722
2161,Medan,Pisang,741,2025-04-01,Sedang,13,3.5952,98.6722
2162,Medan,Pepaya,706,2025-04-06,Buruk,10,3.5952,98.6722
2163,Medan,Mangga,969,2025-04-22,Sedang,20,3.5952,98.6722
2164,Medan,Pisang,944,2025-04-04,Buruk,13,3.5952,98.6722
2165,Medan,Durian,833,2025-04-28,Sedang,41,3.5952,98.6722
2166,Medan,Mangga,829,2025-04-11,Buruk,18,3.5952,98.6722
2167,Medan,Durian,478,2025-05-02,Sedang,38,3.5952,98.6722
2168,Medan,Rambutan,485,2025-04-29,Buruk,12,3.5952,98.6722
2169,Medan,Jeruk,418,2025-04-06,Sedang,19,3.5952,98.6722
2170,Medan,Jeruk,492,2025-04-02,Sedang,18,3.5952,98.6722
2171,Medan,Apel,746,2025-04-02,Buruk,28,3.5952,98.6722
2172,Medan,Pepaya,393,2025-04-05,Sedang,10,3.5952,98.6722
2173,Medan,Jeruk,985,2025-04-06,Buruk,19,3.5952,98.6722
2174,Medan,Mangga,912,2025-04-06,Sedang,19,3.5952,98.6722
2175,Medan,Pisang,296,2025-04-04,Bagus,12,3.5952,98.6722
2176,Medan,Durian,617,2025-04-22,Buruk,43,3.5952,98.6722
2177,Medan,Pepaya,369,2025-04-04,Sedang,7,3.5952,98.6722
2178,Medan,Pepaya,485,2025-04-04,Bagus,10,3.5952,98.6722
2179,Medan,Rambutan,454,2025-04-28,Sedang,13,3.5952,98.6722
2180,Medan,Pisang,493,2025-04-15,Buruk,10,3.5952,98.6722
2181,Medan,Pisang,724,2025-04-19,Sedang,14,3.5952,98.6722
2182,Medan,Pepaya,609,2025-04-06,Buruk,7,3.5952,98.6722
2183,Medan,Apel,849,2025-05-03,Sedang,22,3.5952,98.6722
2184,Medan,Pepaya,822,2025-04-02,Bagus,9,3.5952,98.6722
2185,Medan,Pepaya,339,2025-04-16,Buruk,10,3.5952,98.6722
2186,Medan,Pepaya,373,2025-04-06,Bagus,8,3.5952,98.6722
2187,Medan,Durian,361,2025-04-22,Bagus,44,3.5952,98.6722
2188,Medan,Pisang,396,2025-05-01,Sedang,11,3.5952,98.6722
2189,Medan,Jeruk,991,2025-04-28,Sedang,21,3.5952,98.6722
2190,Medan,Apel,351,2025-04-22,Bagus,21,3.5952,98.6722
2191,Medan,Durian,552,2025-04-22,Bagus,35,3.5952,98.6722
2192,Medan,Pepaya,552,2025-04-27,Buruk,8,3.5952,98.6722
2193,Medan,Jeruk,908,2025-04-14,Buruk,21,3.5952,98.6722
2194,Medan,Jeruk,666,2025-04-10,Bagus,21,3.5952,98.6722
2195,Medan,Rambutan,271,2025-04-07,Sedang,15,3.5952,98.6722
2196,Medan,Mangga,921,2025-05-03,Bagus,16,3.5952,98.6722
2197,Medan,Durian,495,2025-04-06,Bagus,41,3.5952,98.6722
2198,Medan,Rambutan,433,2025-04-14,Sedang,16,3.5952,98.6722
2199,Medan,Durian,947,2025-04-21,Sedang,45,3.5952,98.6722
2200,Medan,Mangga,612,2025-04-20,Sedang,20,3.5952,98.6722
2201,Medan,Apel,219,2025-04-11,Bagus,22,3.5952,98.6722
2202,Medan,Jeruk,485,2025-05-03,Bagus,19,3.5952,98.6722
2203,Medan,Mangga,726,2025-04-25,Bagus,15,3.5952,98.6722
2204,Medan,Apel,971,2025-05-03,Bagus,29,3.5952,98.6722
2205,Medan,Apel,616,2025-04-14,Bagus,26,3.5952,98.6722
2206,Medan,Pisang,895,2025-04-19,Sedang,14,3.5952,98.6722
2207,Medan,Mangga,579,2025-04-09,Bagus,19,3.5952,98.6722
2208,Medan,Rambutan,479,2025-04-19,Bagus,15,3.5952,98.6722
2209,Medan,Jeruk,399,2025-04-04,Buruk,21,3.5952,98.6722
2210,Medan,Pisang,843,2025-04-25,Buruk,11,3.5952,98.6722
2211,Medan,Jeruk,625,2025-05-05,Sedang,21,3.5952,98.6722
2212,Medan,Mangga,497,2025-04-29,Bagus,16,3.5952,98.6722
2213,Medan,Pisang,468,2025-04-06,Sedang,15,3.5952,98.6722
2214,Medan,Jeruk,654,2025-04-22,Buruk,19,3.5952,98.6722
2215,Medan,Durian,779,2025-04-19,Sedang,41,3.5952,98.6722
2216,Medan,Jeruk,290,2025-04-20,Bagus,19,3.5952,98.6722
2217,Medan,Mangga,443,2025-04-25,Buruk,18,3.5952,98.6722
2218,Medan,Mangga,287,2025-05-05,Sedang,16,3.5952,98.6722
2219,Medan,Apel,268,2025-04-05,Sedang,22,3.5952,98.6722
2220,Medan,Apel,898,2025-04-14,Bagus,30,3.5952,98.6722
2221,Medan,Durian,961,2025-04-29,Sedang,35,3.5952,98.6722
2222,Medan,Jeruk,565,2025-04-16,Bagus,22,3.5952,98.6722
2223,Medan,Mangga,727,2025-04-12,Bagus,18,3.5952,98.6722
2224,Medan,Pisang,753,2025-04-22,Bagus,11,3.5952,98.6722
2225,Medan,Pisang,560,2025-05-02,Buruk,13,3.5952,98.6722
2226,Medan,Mangga,531,2025-04-04,Buruk,16,3.5952,98.6722
2227,Medan,Rambutan,313,2025-04-28,Bagus,14,3.5952,98.6722
2228,Medan,Jeruk,285,2025-04-21,Sedang,21,3.5952,98.6722
2229,Medan,Durian,928,2025-04-02,Bagus,42,3.5952,98.6722
2230,Medan,Mangga,639,2025-05-01,Buruk,19,3.5952,98.6722
2231,Medan,Jeruk,718,2025-04-27,Buruk,18,3.5952,98.6722
2232,Medan,Durian,455,2025-04-10,Buruk,45,3.5952,98.6722
2233,Medan,Pisang,699,2025-05-03,Bagus,12,3.5952,98.6722
2234,Medan,Rambutan,434,2025-04-14,Buruk,14,3.5952,98.6722
2235,Medan,Rambutan,464,2025-04-10,Buruk,17,3.5952,98.6722
2236,Medan,Apel,474,2025-04-19,Buruk,24,3.5952,98.6722
2237,Medan,Pepaya,416,2025-04-13,Sedang,9,3.5952,98.6722
2238,Medan,Jeruk,210,2025-04-15,Buruk,19,3.5952,98.6722
2239,Medan,Pepaya,404,2025-04-04,Buruk,8,3.5952,98.6722
2240,Medan,Pisang,770,2025-04-07,Buruk,11,3.5952,98.6722
2241,Medan,Apel,910,2025-04-09,Bagus,30,3.5952,98.6722
2242,Medan,Jeruk,295,2025-04-15,Bagus,20,3.5952,98.6722
2243,Medan,Apel,574,2025-04-25,Buruk,28,3.5952,98.6722
2244,Medan,Apel,764,2025-04-14,Sedang,29,3.5952,98.6722
2245,Medan,Pisang,757,2025-04-19,Buruk,13,3.5952,98.6722
2246,Medan,Apel,907,2025-04-17,Bagus,27,3.5952,98.6722
2247,Medan,Pepaya,709,2025-04-17,Buruk,10,3.5952,98.6722
2248,Medan,Pisang,510,2025-04-07,Buruk,15,3.5952,98.6722
2249,Medan,Durian,925,2025-04-21,Buruk,35,3.5952,98.6722
2250,Medan,Pepaya,278,2025-04-30,Buruk,7,3.5952,98.6722
2251,Medan,Pisang,776,2025-04-19,Sedang,12,3.5952,98.6722
2252,Medan,Rambutan,674,2025-04-01,Buruk,13,3.5952,98.6722
2253,Medan,Pepaya,294,2025-04-29,Bagus,10,3.5952,98.6722
2254,Medan,Pisang,542,2025-04-18,Buruk,15,3.5952,98.6722
2255,Medan,Durian,289,2025-04-13,Bagus,36,3.5952,98.6722
2256,Medan,Pisang,442,2025-04-23,Sedang,11,3.5952,98.6722
2257,Medan,Rambutan,807,2025-04-30,Bagus,15,3.5952,98.6722
2258,Medan,Pisang,282,2025-04-10,Sedang,10,3.5952,98.6722
2259,Medan,Durian,213,2025-04-23,Bagus,45,3.5952,98.6722
2260,Medan,Durian,286,2025-05-02,Bagus,40,3.5952,98.6722
2261,Medan,Mangga,216,2025-04-04,Buruk,19,3.5952,98.6722
2262,Medan,Pepaya,934,2025-04-14,Bagus,9,3.5952,98.6722
2263,Medan,Pepaya,437,2025-05-04,Sedang,10,3.5952,98.6722
2264,Medan,Apel,662,2025-04-14,Bagus,27,3.5952,98.6722
2265,Medan,Mangga,928,2025-04-01,Buruk,20,3.5952,98.6722
2266,Medan,Rambutan,422,2025-04-08,Bagus,12,3.5952,98.6722
2267,Medan,Apel,479,2025-04-02,Bagus,30,3.5952,98.6722
2268,Medan,Jeruk,473,2025-04-12,Buruk,19,3.5952,98.6722
2269,Medan,Durian,546,2025-04-17,Sedang,41,3.5952,98.6722
2270,Medan,Jeruk,726,2025-04-18,Bagus,18,3.5952,98.6722
2271,Medan,Pepaya,734,2025-04-05,Bagus,7,3.5952,98.6722
2272,Medan,Durian,400,2025-05-04,Bagus,35,3.5952,98.6722
2273,Medan,Pepaya,731,2025-04-27,Sedang,10,3.5952,98.6722
2274,Medan,Jeruk,522,2025-04-05,Sedang,20,3.5952,98.6722
2275,Medan,Apel,264,2025-04-19,Buruk,23,3.5952,98.6722
2276,Medan,Apel,730,2025-04-04,Buruk,23,3.5952,98.6722
2277,Medan,Pisang,300,2025-04-20,Buruk,11,3.5952,98.6722
2278,Medan,Jeruk,716,2025-04-21,Buruk,21,3.5952,98.6722
2279,Medan,Pisang,210,2025-05-05,Bagus,12,3.5952,98.6722
2280,Medan,Rambutan,545,2025-04-13,Buruk,15,3.5952,98.6722
2281,Medan,Rambutan,854,2025-04-30,Sedang,12,3.5952,98.6722
2282,Medan,Mangga,492,2025-04-09,Buruk,15,3.5952,98.6722
2283,Medan,Apel,640,2025-04-20,Bagus,21,3.5952,98.6722
2284,Medan,Jeruk,240,2025-04-30,Buruk,21,3.5952,98.6722
2285,Medan,Jeruk,238,2025-04-05,Bagus,22,3.5952,98.6722
2286,Medan,Durian,375,2025-04-16,Sedang,35,3.5952,98.6722
2287,Medan,Mangga,322,2025-04-12,Sedang,16,3.5952,98.6722
2288,Medan,Mangga,429,2025-04-11,Sedang,16,3.5952,98.6722
2289,Medan,Jeruk,840,2025-04-06,Bagus,20,3.5952,98.6722
2290,Medan,Apel,559,2025-04-11,Buruk,22,3.5952,98.6722
2291,Medan,Durian,257,2025-04-07,Sedang,44,3.5952,98.6722
2292,Medan,Pepaya,976,2025-04-30,Bagus,7,3.5952,98.6722
2293,Medan,Durian,558,2025-04-07,Buruk,35,3.5952,98.6722
2294,Medan,Rambutan,381,2025-04-17,Buruk,18,3.5952,98.6722
2295,Medan,Jeruk,714,2025-04-20,Bagus,21,3.5952,98.6722
2296,Medan,Rambutan,644,2025-04-01,Bagus,16,3.5952,98.6722
2297,Medan,Mangga,354,2025-05-01,Bagus,16,3.5952,98.6722
2298,Medan,Durian,383,2025-04-12,Buruk,38,3.5952,98.6722
2299,Medan,Pepaya,605,2025-05-02,Buruk,7,3.5952,98.6722
2300,Medan,Mangga,219,2025-04-07,Sedang,15,3.5952,98.6722
2301,Medan,Rambutan,224,2025-04-28,Sedang,18,3.5952,98.6722
2302,Medan,Jeruk,911,2025-04-30,Buruk,22,3.5952,98.6722
2303,Medan,Pepaya,618,2025-05-04,Sedang,7,3.5952,98.6722
2304,Medan,Rambutan,388,2025-04-10,Bagus,13,3.5952,98.6722
2305,Medan,Durian,382,2025-05-03,Bagus,37,3.5952,98.6722
2306,Medan,Rambutan,551,2025-04-08,Bagus,16,3.5952,98.6722
2307,Medan,Jeruk,516,2025-04-17,Bagus,18,3.5952,98.6722
2308,Medan,Durian,471,2025-04-12,Sedang,40,3.5952,98.6722
2309,Medan,Rambutan,875,2025-04-12,Sedang,15,3.5952,98.6722
2310,Medan,Mangga,505,2025-04-17,Bagus,18,3.5952,98.6722
2311,Medan,Jeruk,522,2025-04-23,Buruk,20,3.5952,98.6722
2312,Medan,Durian,990,2025-04-08,Buruk,44,3.5952,98.6722
2313,Medan,Apel,485,2025-05-01,Buruk,26,3.5952,98.6722
2314,Medan,Rambutan,760,2025-04-02,Bagus,13,3.5952,98.6722
2315,Medan,Pisang,551,2025-04-01,Sedang,12,3.5952,98.6722
2316,Medan,Apel,329,2025-04-29,Bagus,24,3.5952,98.6722
2317,Medan,Pisang,964,2025-04-01,Bagus,14,3.5952,98.6722
2318,Medan,Pisang,392,2025-04-04,Sedang,13,3.5952,98.6722
2319,Medan,Apel,753,2025-04-25,Bagus,23,3.5952,98.6722
2320,Medan,Mangga,975,2025-04-23,Buruk,15,3.5952,98.6722
2321,Medan,Apel,561,2025-04-03,Bagus,20,3.5952,98.6722
2322,Medan,Pepaya,310,2025-04-11,Bagus,7,3.5952,98.6722
2323,Medan,Pisang,494,2025-04-17,Bagus,10,3.5952,98.6722
2324,Medan,Rambutan,255,2025-04-27,Buruk,14,3.5952,98.6722
2325,Medan,Durian,828,2025-04-22,Bagus,35,3.5952,98.6722
2326,Medan,Pisang,1000,2025-05-05,Buruk,12,3.5952,98.6722
2327,Medan,Pepaya,699,2025-04-08,Buruk,8,3.5952,98.6722
2328,Medan,Pepaya,668,2025-04-20,Sedang,7,3.5952,98.6722
2329,Medan,Rambutan,938,2025-04-11,Bagus,16,3.5952,98.6722
2330,Medan,Jeruk,852,2025-04-24,Buruk,20,3.5952,98.6722
2331,Medan,Pisang,271,2025-05-02,Bagus,10,3.5952,98.6722
2332,Medan,Mangga,957,2025-05-01,Sedang,20,3.5952,98.6722
2333,Medan,Rambutan,631,2025-04-26,Bagus,12,3.5952,98.6722
2334,Medan,Pisang,624,2025-04-27,Buruk,11,3.5952,98.6722
2335,Medan,Pisang,826,2025-04-18,Buruk,13,3.5952,98.6722
2336,Medan,Durian,998,2025-04-21,Buruk,43,3.5952,98.6722
2337,Medan,Durian,450,2025-04-05,Sedang,42,3.5952,98.6722
2338,Medan,Mangga,593,2025-05-02,Buruk,17,3.5952,98.6722
2339,Medan,Mangga,283,2025-04-27,Sedang,15,3.5952,98.6722
2340,Medan,Durian,766,2025-05-03,Bagus,41,3.5952,98.6722
2341,Medan,Durian,708,2025-04-05,Bagus,41,3.5952,98.6722
2342,Medan,Durian,908,2025-04-14,Sedang,40,3.5952,98.6722
2343,Medan,Pisang,213,2025-04-29,Bagus,13,3.5952,98.6722
2344,Medan,Rambutan,576,2025-04-20,Bagus,17,3.5952,98.6722
2345,Medan,Apel,860,2025-05-04,Sedang,28,3.5952,98.6722
2346,Medan,Pisang,799,2025-04-23,Sedang,13,3.5952,98.6722
2347,Medan,Rambutan,429,2025-04-27,Sedang,13,3.5952,98.6722
2348,Medan,Mangga,223,2025-04-04,Sedang,16,3.5952,98.6722
2349,Medan,Rambutan,222,2025-04-21,Bagus,13,3.5952,98.6722
2350,Medan,Pepaya,325,2025-04-02,Bagus,10,3.5952,98.6722
2351,Medan,Jeruk,303,2025-04-30,Sedang,21,3.5952,98.6722
2352,Medan,Apel,548,2025-04-19,Bagus,25,3.5952,98.6722
2353,Medan,Pepaya,804,2025-04-25,Bagus,8,3.5952,98.6722
2354,Medan,Mangga,570,2025-04-18,Buruk,20,3.5952,98.6722
2355,Medan,Rambutan,916,2025-04-16,Buruk,17,3.5952,98.6722
2356,Medan,Durian,479,2025-05-03,Buruk,39,3.5952,98.6722
2357,Medan,Mangga,975,2025-04-29,Buruk,16,3.5952,98.6722
2358,Medan,Pepaya,284,2025-04-18,Buruk,9,3.5952,98.6722
2359,Medan,Mangga,570,2025-04-20,Buruk,16,3.5952,98.6722
2360,Medan,Pisang,965,2025-04-24,Buruk,10,3.5952,98.6722
2361,Medan,Apel,441,2025-04-29,Sedang,21,3.5952,98.6722
2362,Medan,Rambutan,278,2025-04-12,Bagus,17,3.5952,98.6722
2363,Medan,Pisang,956,2025-04-10,Buruk,13,3.5952,98.6722
2364,Medan,Pisang,793,2025-04-29,Sedang,13,3.5952,98.6722
