ID,Lokasi,Nama_Buah,Stok_kg,Tanggal_Update,Kualitas,Harga_per_kg,Latitude,Longitude
3741,Manado,Durian,907,2025-04-20,Buruk,35,1.4748,124.8421
3742,Manado,Pepaya,681,2025-04-26,Buruk,10,1.4748,124.8421
3743,Manado,Jeruk,403,2025-04-22,Bagus,18,1.4748,124.8421
3744,Manado,Apel,302,2025-05-02,Bagus,30,1.4748,124.8421
3745,Manado,Pisang,227,2025-04-15,Sedang,12,1.4748,124.8421
3746,Manado,Pepaya,391,2025-04-11,Bagus,10,1.4748,124.8421
3747,Manado,Apel,939,2025-04-14,Buruk,25,1.4748,124.8421
3748,Manado,Jeruk,970,2025-05-05,Sedang,18,1.4748,124.8421
3749,Manado,Pepaya,411,2025-04-02,Buruk,10,1.4748,124.8421
3750,Manado,Pepaya,805,2025-04-30,Bagus,8,1.4748,124.8421
3751,Manado,Durian,918,2025-05-03,Buruk,39,1.4748,124.8421
3752,Manado,Pepaya,711,2025-04-16,Sedang,7,1.4748,124.8421
3753,Manado,Jeruk,527,2025-04-13,Buruk,21,1.4748,124.8421
3754,Manado,Rambutan,876,2025-04-27,Buruk,17,1.4748,124.8421
3755,Manado,Jeruk,728,2025-04-19,Buruk,18,1.4748,124.8421
3756,Manado,Pisang,553,2025-05-04,Bagus,15,1.4748,124.8421
3757,Manado,Apel,350,2025-04-22,Sedang,24,1.4748,124.8421
3758,Manado,Pisang,569,2025-04-05,Bagus,12,1.4748,124.8421
3759,Manado,Jeruk,212,2025-04-01,Bagus,18,1.4748,124.8421
3760,Manado,Durian,301,2025-04-11,Sedang,44,1.4748,124.8421
3761,Manado,Pisang,332,2025-04-25,Bagus,13,1.4748,124.8421
3762,Manado,Rambutan,248,2025-04-06,Bagus,12,1.4748,124.8421
3763,Manado,Mangga,705,2025-05-02,Bagus,17,1.4748,124.8421
3764,Manado,Jeruk,344,2025-04-05,Buruk,22,1.4748,124.8421
3765,Manado,Pisang,573,2025-04-28,Bagus,12,1.4748,124.8421
3766,Manado,Pisang,313,2025-04-06,Bagus,10,1.4748,124.8421
3767,Manado,Jeruk,765,2025-04-21,Sedang,19,1.4748,124.8421
3768,Manado,Jeruk,262,2025-05-02,Bagus,21,1.4748,124.8421
3769,Manado,Pisang,916,2025-04-12,Buruk,14,1.4748,124.8421
3770,Manado,Durian,983,2025-04-30,Buruk,39,1.4748,124.8421
3771,Manado,Pepaya,919,2025-04-23,Bagus,9,1.4748,124.8421
3772,Manado,Pepaya,712,2025-05-05,Bagus,8,1.4748,124.8421
3773,Manado,Pisang,605,2025-04-20,Bagus,14,1.4748,124.8421
3774,Manado,Pepaya,309,2025-04-04,Buruk,8,1.4748,124.8421
3775,Manado,Durian,627,2025-04-03,Buruk,45,1.4748,124.8421
3776,Manado,Pepaya,847,2025-05-05,Buruk,9,1.4748,124.8421
3777,Manado,Pisang,299,2025-04-27,Sedang,12,1.4748,124.8421
3778,Manado,Pisang,659,2025-04-27,Buruk,15,1.4748,124.8421
3779,Manado,Rambutan,562,2025-04-19,Bagus,12,1.4748,124.8421
3780,Manado,Pisang,459,2025-04-04,Sedang,11,1.4748,124.8421
3781,Manado,Apel,706,2025-04-23,Sedang,27,1.4748,124.8421
3782,Manado,Apel,946,2025-04-08,Buruk,21,1.4748,124.8421
3783,Manado,Jeruk,344,2025-04-08,Sedang,21,1.4748,124.8421
3784,Manado,Mangga,222,2025-04-24,Sedang,18,1.4748,124.8421
3785,Manado,Apel,410,2025-04-15,Buruk,24,1.4748,124.8421
3786,Manado,Apel,236,2025-04-16,Buruk,22,1.4748,124.8421
3787,Manado,Jeruk,993,2025-04-24,Buruk,21,1.4748,124.8421
3788,Manado,Pepaya,203,2025-04-05,Buruk,10,1.4748,124.8421
3789,Manado,Pisang,289,2025-04-26,Buruk,10,1.4748,124.8421
3790,Manado,Pisang,242,2025-04-27,Bagus,11,1.4748,124.8421
3791,Manado,Pepaya,808,2025-04-04,Sedang,10,1.4748,124.8421
3792,Manado,Pepaya,244,2025-04-18,Sedang,10,1.4748,124.8421
3793,Manado,Apel,875,2025-04-30,Buruk,21,1.4748,124.8421
3794,Manado,Durian,826,2025-04-02,Buruk,44,1.4748,124.8421
3795,Manado,Apel,675,2025-04-22,Bagus,26,1.4748,124.8421
3796,Manado,Durian,684,2025-04-23,Sedang,43,1.4748,124.8421
3797,Manado,Pisang,875,2025-04-22,Sedang,12,1.4748,124.8421
3798,Manado,Durian,500,2025-04-11,Buruk,41,1.4748,124.8421
3799,Manado,Mangga,343,2025-04-04,Bagus,19,1.4748,124.8421
3800,Manado,Pepaya,352,2025-04-02,Bagus,8,1.4748,124.8421
3801,Manado,Rambutan,448,2025-05-01,Bagus,15,1.4748,124.8421
3802,Manado,Pisang,935,2025-05-03,Buruk,11,1.4748,124.8421
3803,Manado,Mangga,215,2025-04-29,Buruk,15,1.4748,124.8421
3804,Manado,Jeruk,400,2025-05-05,Buruk,20,1.4748,124.8421
3805,Manado,Rambutan,571,2025-04-07,Sedang,18,1.4748,124.8421
3806,Manado,Pisang,965,2025-05-04,Buruk,13,1.4748,124.8421
3807,Manado,Durian,770,2025-04-14,Bagus,36,1.4748,124.8421
3808,Manado,Mangga,397,2025-04-07,Sedang,16,1.4748,124.8421
3809,Manado,Pepaya,219,2025-04-24,Sedang,9,1.4748,124.8421
3810,Manado,Pisang,683,2025-04-18,Buruk,10,1.4748,124.8421
3811,Manado,Apel,684,2025-04-14,Buruk,27,1.4748,124.8421
3812,Manado,Pisang,749,2025-04-14,Sedang,15,1.4748,124.8421
3813,Manado,Durian,956,2025-04-13,Bagus,40,1.4748,124.8421
3814,Manado,Jeruk,635,2025-04-13,Sedang,18,1.4748,124.8421
3815,Manado,Durian,743,2025-04-21,Buruk,38,1.4748,124.8421
3816,Manado,Rambutan,732,2025-04-09,Bagus,13,1.4748,124.8421
3817,Manado,Rambutan,907,2025-04-12,Sedang,12,1.4748,124.8421
3818,Manado,Rambutan,736,2025-04-17,Buruk,17,1.4748,124.8421
3819,Manado,Durian,604,2025-04-13,Bagus,37,1.4748,124.8421
3820,Manado,Rambutan,461,2025-04-14,Bagus,15,1.4748,124.8421
3821,Manado,Mangga,308,2025-04-01,Bagus,19,1.4748,124.8421
3822,Manado,Pisang,420,2025-04-08,Bagus,13,1.4748,124.8421
3823,Manado,Jeruk,310,2025-04-04,Sedang,20,1.4748,124.8421
3824,Manado,Rambutan,588,2025-04-30,Sedang,15,1.4748,124.8421
3825,Manado,Durian,748,2025-04-10,Sedang,45,1.4748,124.8421
3826,Manado,Jeruk,352,2025-04-26,Buruk,22,1.4748,124.8421
3827,Manado,Pisang,830,2025-05-03,Sedang,10,1.4748,124.8421
3828,Manado,Mangga,270,2025-04-25,Sedang,17,1.4748,124.8421
3829,Manado,Rambutan,551,2025-05-03,Buruk,17,1.4748,124.8421
3830,Manado,Pepaya,277,2025-04-17,Bagus,8,1.4748,124.8421
3831,Manado,Jeruk,775,2025-04-30,Sedang,18,1.4748,124.8421
3832,Manado,Mangga,789,2025-04-18,Sedang,18,1.4748,124.8421
3833,Manado,Apel,855,2025-04-20,Buruk,29,1.4748,124.8421
3834,Manado,Jeruk,839,2025-04-16,Bagus,22,1.4748,124.8421
3835,Manado,Rambutan,347,2025-05-01,Bagus,18,1.4748,124.8421
3836,Manado,Rambutan,827,2025-04-17,Buruk,15,1.4748,124.8421
3837,Manado,Rambutan,268,2025-04-04,Sedang,14,1.4748,124.8421
3838,Manado,Apel,229,2025-05-02,Sedang,21,1.4748,124.8421
3839,Manado,Jeruk,515,2025-04-03,Bagus,20,1.4748,124.8421
3840,Manado,Jeruk,312,2025-04-05,Buruk,21,1.4748,124.8421
3841,Manado,Mangga,571,2025-04-24,Buruk,19,1.4748,124.8421
3842,Manado,Pepaya,345,2025-04-17,Sedang,7,1.4748,124.8421
3843,Manado,Pepaya,753,2025-04-30,Sedang,10,1.4748,124.8421
3844,Manado,Mangga,742,2025-04-29,Buruk,19,1.4748,124.8421
3845,Manado,Durian,424,2025-04-08,Buruk,42,1.4748,124.8421
3846,Manado,Jeruk,437,2025-04-23,Sedang,22,1.4748,124.8421
3847,Manado,Apel,487,2025-05-04,Buruk,22,1.4748,124.8421
3848,Manado,Jeruk,803,2025-04-24,Sedang,22,1.4748,124.8421
3849,Manado,Durian,532,2025-05-05,Buruk,39,1.4748,124.8421
3850,Manado,Pepaya,681,2025-04-29,Bagus,10,1.4748,124.8421
3851,Manado,Rambutan,747,2025-04-20,Buruk,17,1.4748,124.8421
3852,Manado,Rambutan,546,2025-04-07,Bagus,15,1.4748,124.8421
3853,Manado,Mangga,443,2025-04-24,Buruk,16,1.4748,124.8421
3854,Manado,Pepaya,709,2025-04-05,Sedang,7,1.4748,124.8421
3855,Manado,Apel,814,2025-04-30,Sedang,20,1.4748,124.8421
3856,Manado,Jeruk,795,2025-04-30,Buruk,19,1.4748,124.8421
3857,Manado,Jeruk,545,2025-05-05,Buruk,19,1.4748,124.8421
3858,Manado,Pisang,390,2025-04-04,Sedang,11,1.4748,124.8421
3859,Manado,Rambutan,674,2025-04-26,Buruk,13,1.4748,124.8421
3860,Manado,Apel,767,2025-04-02,Sedang,26,1.4748,124.8421
3861,Manado,Jeruk,734,2025-05-02,Sedang,19,1.4748,124.8421
3862,Manado,Pepaya,461,2025-04-25,Buruk,7,1.4748,124.8421
3863,Manado,Mangga,871,2025-04-26,Sedang,15,1.4748,124.8421
3864,Manado,Durian,258,2025-04-05,Bagus,38,1.4748,124.8421
3865,Manado,Jeruk,683,2025-05-03,Buruk,21,1.4748,124.8421
3866,Manado,Mangga,640,2025-04-01,Sedang,17,1.4748,124.8421
3867,Manado,Pisang,560,2025-04-18,Bagus,11,1.4748,124.8421
3868,Manado,Rambutan,319,2025-04-02,Sedang,15,1.4748,124.8421
3869,Manado,Durian,354,2025-04-22,Buruk,44,1.4748,124.8421
3870,Manado,Mangga,370,2025-04-13,Bagus,18,1.4748,124.8421
3871,Manado,Jeruk,257,2025-04-05,Bagus,21,1.4748,124.8421
3872,Manado,Durian,885,2025-04-07,Sedang,41,1.4748,124.8421
3873,Manado,Durian,452,2025-04-16,Sedang,37,1.4748,124.8421
3874,Manado,Pisang,939,2025-04-17,Bagus,10,1.4748,124.8421
3875,Manado,Pisang,591,2025-04-20,Bagus,15,1.4748,124.8421
3876,Manado,Rambutan,411,2025-04-08,Sedang,15,1.4748,124.8421
3877,Manado,Durian,849,2025-04-15,Buruk,38,1.4748,124.8421
3878,Manado,Mangga,968,2025-04-15,Bagus,17,1.4748,124.8421
3879,Manado,Apel,940,2025-04-07,Buruk,24,1.4748,124.8421
3880,Manado,Pisang,459,2025-05-05,Bagus,10,1.4748,124.8421
3881,Manado,Durian,731,2025-04-30,Bagus,41,1.4748,124.8421
3882,Manado,Jeruk,966,2025-04-22,Bagus,18,1.4748,124.8421
3883,Manado,Apel,443,2025-04-11,Bagus,23,1.4748,124.8421
3884,Manado,Mangga,888,2025-04-09,Buruk,20,1.4748,124.8421
3885,Manado,Apel,658,2025-05-05,Bagus,23,1.4748,124.8421
3886,Manado,Pisang,553,2025-04-21,Bagus,12,1.4748,124.8421
3887,Manado,Jeruk,251,2025-04-30,Bagus,22,1.4748,124.8421
3888,Manado,Apel,384,2025-04-25,Bagus,26,1.4748,124.8421
3889,Manado,Pisang,467,2025-04-13,Bagus,10,1.4748,124.8421
3890,Manado,Jeruk,823,2025-04-27,Sedang,20,1.4748,124.8421
3891,Manado,Pisang,816,2025-04-17,Bagus,11,1.4748,124.8421
3892,Manado,Mangga,699,2025-04-10,Sedang,16,1.4748,124.8421
3893,Manado,Durian,898,2025-04-08,Sedang,38,1.4748,124.8421
3894,Manado,Durian,785,2025-04-20,Buruk,35,1.4748,124.8421
3895,Manado,Mangga,344,2025-04-18,Buruk,19,1.4748,124.8421
3896,Manado,Pepaya,435,2025-05-01,Buruk,10,1.4748,124.8421
3897,Manado,Mangga,579,2025-04-25,Bagus,15,1.4748,124.8421
3898,Manado,Pepaya,916,2025-04-28,Sedang,8,1.4748,124.8421
3899,Manado,Apel,737,2025-04-08,Bagus,26,1.4748,124.8421
3900,Manado,Durian,517,2025-04-20,Sedang,37,1.4748,124.8421
3901,Manado,Jeruk,463,2025-04-13,Sedang,20,1.4748,124.8421
3902,Manado,Pepaya,292,2025-04-15,Bagus,9,1.4748,124.8421
3903,Manado,Mangga,568,2025-04-01,Bagus,16,1.4748,124.8421
3904,Manado,Pisang,576,2025-04-05,Buruk,14,1.4748,124.8421
3905,Manado,Jeruk,941,2025-04-14,Buruk,20,1.4748,124.8421
3906,Manado,Jeruk,426,2025-04-12,Sedang,22,1.4748,124.8421
3907,Manado,Durian,742,2025-05-02,Sedang,35,1.4748,124.8421
3908,Manado,Pisang,375,2025-04-26,Bagus,12,1.4748,124.8421
3909,Manado,Durian,411,2025-04-04,Bagus,38,1.4748,124.8421
3910,Manado,Pisang,286,2025-04-11,Buruk,12,1.4748,124.8421
3911,Manado,Rambutan,497,2025-05-01,Buruk,13,1.4748,124.8421
3912,Manado,Jeruk,327,2025-04-21,Sedang,22,1.4748,124.8421
3913,Manado,Apel,838,2025-04-23,Buruk,23,1.4748,124.8421
3914,Manado,Rambutan,964,2025-05-04,Buruk,15,1.4748,124.8421
3915,Manado,Durian,598,2025-04-26,Buruk,41,1.4748,124.8421
3916,Manado,Pisang,918,2025-04-05,Sedang,15,1.4748,124.8421
3917,Manado,Pepaya,536,2025-04-19,Buruk,8,1.4748,124.8421
3918,Manado,Jeruk,935,2025-04-08,Sedang,22,1.4748,124.8421
3919,Manado,Jeruk,822,2025-04-16,Bagus,22,1.4748,124.8421
3920,Manado,Mangga,680,2025-04-13,Bagus,18,1.4748,124.8421
3921,Manado,Pepaya,790,2025-04-28,Bagus,7,1.4748,124.8421
3922,Manado,Mangga,268,2025-04-02,Buruk,19,1.4748,124.8421
3923,Manado,Apel,887,2025-04-10,Bagus,21,1.4748,124.8421
3924,Manado,Pisang,960,2025-04-26,Sedang,10,1.4748,124.8421
3925,Manado,Mangga,416,2025-04-16,Sedang,15,1.4748,124.8421
3926,Manado,Rambutan,614,2025-05-02,Buruk,17,1.4748,124.8421
3927,Manado,Rambutan,490,2025-05-03,Buruk,13,1.4748,124.8421
3928,Manado,Mangga,503,2025-04-27,Buruk,16,1.4748,124.8421
3929,Manado,Pisang,620,2025-04-29,Bagus,15,1.4748,124.8421
3930,Manado,Durian,632,2025-04-18,Buruk,42,1.4748,124.8421
3931,Manado,Durian,291,2025-04-19,Buruk,45,1.4748,124.8421
3932,Manado,Pisang,558,2025-04-08,Bagus,12,1.4748,124.8421
3933,Manado,Jeruk,737,2025-04-11,Buruk,19,1.4748,124.8421
3934,Manado,Jeruk,430,2025-04-10,Sedang,20,1.4748,124.8421
3935,Manado,Jeruk,208,2025-04-26,Sedang,20,1.4748,124.8421
3936,Manado,Mangga,472,2025-04-13,Bagus,17,1.4748,124.8421
3937,Manado,Pisang,643,2025-04-21,Bagus,11,1.4748,124.8421
3938,Manado,Jeruk,694,2025-04-21,Buruk,22,1.4748,124.8421
3939,Manado,Durian,300,2025-04-17,Sedang,35,1.4748,124.8421
3940,Manado,Apel,512,2025-04-12,Buruk,29,1.4748,124.8421
3941,Manado,Pisang,630,2025-05-01,Buruk,13,1.4748,124.8421
3942,Manado,Rambutan,857,2025-04-22,Buruk,18,1.4748,124.8421
3943,Manado,Durian,446,2025-05-02,Sedang,45,1.4748,124.8421
3944,Manado,Pepaya,649,2025-05-04,Sedang,7,1.4748,124.8421
3945,Manado,Apel,446,2025-04-24,Bagus,22,1.4748,124.8421
3946,Manado,Apel,994,2025-04-19,Bagus,26,1.4748,124.8421
3947,Manado,Pisang,436,2025-05-04,Sedang,14,1.4748,124.8421
3948,Manado,Mangga,312,2025-04-23,Sedang,18,1.4748,124.8421
3949,Manado,Pepaya,351,2025-05-03,Sedang,8,1.4748,124.8421
3950,Manado,Durian,558,2025-04-17,Bagus,36,1.4748,124.8421
3951,Manado,Rambutan,760,2025-04-19,Buruk,13,1.4748,124.8421
3952,Manado,Jeruk,836,2025-04-10,Buruk,21,1.4748,124.8421
3953,Manado,Pepaya,946,2025-04-09,Bagus,7,1.4748,124.8421
3954,Manado,Apel,612,2025-04-07,Sedang,27,1.4748,124.8421
3955,Manado,Durian,361,2025-04-13,Sedang,42,1.4748,124.8421
3956,Manado,Durian,725,2025-04-09,Sedang,41,1.4748,124.8421
3957,Manado,Rambutan,904,2025-04-30,Buruk,12,1.4748,124.8421
3958,Manado,Apel,479,2025-04-08,Buruk,24,1.4748,124.8421
3959,Manado,Mangga,891,2025-04-15,Sedang,18,1.4748,124.8421
3960,Manado,Apel,494,2025-04-06,Sedang,20,1.4748,124.8421
3961,Manado,Jeruk,715,2025-04-22,Buruk,19,1.4748,124.8421
3962,Manado,Mangga,375,2025-04-25,Bagus,17,1.4748,124.8421
3963,Manado,Rambutan,385,2025-04-11,Bagus,13,1.4748,124.8421
