ID,Lokasi,Nama_Buah,Stok_kg,Tanggal_Update,Kualitas,Harga_per_kg,Latitude,Longitude
891,Surabaya,Jeruk,764,2025-04-24,Sedang,21,-7.2504,112.7688
892,Surabaya,Pepaya,629,2025-04-09,Buruk,7,-7.2504,112.7688
893,Surabaya,Pepaya,836,2025-04-02,Sedang,8,-7.2504,112.7688
894,Surabaya,Pepaya,924,2025-04-30,Sedang,10,-7.2504,112.7688
895,Surabaya,Pepaya,255,2025-05-05,Bagus,9,-7.2504,112.7688
896,Surabaya,Jeruk,584,2025-04-23,Buruk,21,-7.2504,112.7688
897,Surabaya,Rambutan,507,2025-04-08,Sedang,18,-7.2504,112.7688
898,Surabaya,Pisang,222,2025-04-02,Bagus,11,-7.2504,112.7688
899,Surabaya,Mangga,701,2025-04-18,Bagus,16,-7.2504,112.7688
900,Surabaya,Apel,268,2025-04-06,Buruk,23,-7.2504,112.7688
901,Surabaya,Rambutan,983,2025-04-01,Bagus,13,-7.2504,112.7688
902,Surabaya,Rambutan,237,2025-04-13,Bagus,17,-7.2504,112.7688
903,Surabaya,Durian,683,2025-05-03,Bagus,43,-7.2504,112.7688
904,Surabaya,Jeruk,753,2025-04-26,Bagus,19,-7.2504,112.7688
905,Surabaya,Mangga,241,2025-04-06,Buruk,17,-7.2504,112.7688
906,Surabaya,Mangga,966,2025-04-12,Bagus,20,-7.2504,112.7688
907,Surabaya,Jeruk,627,2025-04-17,Bagus,19,-7.2504,112.7688
908,Surabaya,Mangga,677,2025-04-18,Buruk,15,-7.2504,112.7688
909,Surabaya,Apel,693,2025-05-04,Bagus,22,-7.2504,112.7688
910,Surabaya,Rambutan,870,2025-04-08,Bagus,15,-7.2504,112.7688
911,Surabaya,Mangga,976,2025-04-27,Bagus,17,-7.2504,112.7688
912,Surabaya,Mangga,775,2025-05-01,Bagus,16,-7.2504,112.7688
913,Surabaya,Pisang,728,2025-04-30,Sedang,14,-7.2504,112.7688
914,Surabaya,Pisang,900,2025-04-28,Buruk,12,-7.2504,112.7688
915,Surabaya,Mangga,624,2025-04-13,Sedang,20,-7.2504,112.7688
916,Surabaya,Mangga,443,2025-04-07,Bagus,16,-7.2504,112.7688
917,Surabaya,Apel,547,2025-04-20,Bagus,22,-7.2504,112.7688
918,Surabaya,Jeruk,705,2025-04-10,Sedang,22,-7.2504,112.7688
919,Surabaya,Jeruk,733,2025-04-12,Sedang,18,-7.2504,112.7688
920,Surabaya,Mangga,821,2025-04-27,Sedang,20,-7.2504,112.7688
921,Surabaya,Durian,319,2025-04-24,Buruk,42,-7.2504,112.7688
922,Surabaya,Pepaya,850,2025-04-18,Bagus,7,-7.2504,112.7688
923,Surabaya,Mangga,944,2025-04-26,Bagus,20,-7.2504,112.7688
924,Surabaya,Apel,543,2025-04-17,Buruk,28,-7.2504,112.7688
925,Surabaya,Mangga,394,2025-04-19,Sedang,19,-7.2504,112.7688
926,Surabaya,Mangga,215,2025-04-19,Buruk,20,-7.2504,112.7688
927,Surabaya,Jeruk,363,2025-04-21,Bagus,22,-7.2504,112.7688
928,Surabaya,Pepaya,537,2025-04-03,Buruk,9,-7.2504,112.7688
929,Surabaya,Rambutan,498,2025-04-19,Buruk,17,-7.2504,112.7688
930,Surabaya,Rambutan,413,2025-04-01,Buruk,16,-7.2504,112.7688
931,Surabaya,Mangga,742,2025-04-25,Buruk,18,-7.2504,112.7688
932,Surabaya,Rambutan,769,2025-04-24,Bagus,18,-7.2504,112.7688
933,Surabaya,Rambutan,281,2025-04-30,Bagus,12,-7.2504,112.7688
934,Surabaya,Rambutan,763,2025-05-02,Sedang,15,-7.2504,112.7688
935,Surabaya,Rambutan,359,2025-04-30,Bagus,13,-7.2504,112.7688
936,Surabaya,Durian,730,2025-04-21,Bagus,37,-7.2504,112.7688
937,Surabaya,Durian,739,2025-04-09,Bagus,36,-7.2504,112.7688
938,Surabaya,Durian,962,2025-05-04,Buruk,43,-7.2504,112.7688
939,Surabaya,Durian,712,2025-05-02,Sedang,45,-7.2504,112.7688
940,Surabaya,Rambutan,610,2025-05-01,Sedang,12,-7.2504,112.7688
941,Surabaya,Rambutan,523,2025-05-05,Buruk,17,-7.2504,112.7688
942,Surabaya,Mangga,774,2025-05-01,Buruk,19,-7.2504,112.7688
943,Surabaya,Pepaya,553,2025-04-11,Sedang,10,-7.2504,112.7688
944,Surabaya,Pisang,843,2025-04-18,Buruk,15,-7.2504,112.7688
945,Surabaya,Apel,686,2025-04-16,Buruk,26,-7.2504,112.7688
946,Surabaya,Mangga,748,2025-04-13,Sedang,15,-7.2504,112.7688
947,Surabaya,Pisang,488,2025-04-19,Buruk,12,-7.2504,112.7688
948,Surabaya,Pepaya,954,2025-04-13,Buruk,7,-7.2504,112.7688
949,Surabaya,Jeruk,408,2025-04-12,Bagus,18,-7.2504,112.7688
950,Surabaya,Pisang,288,2025-04-22,Bagus,10,-7.2504,112.7688
951,Surabaya,Jeruk,807,2025-04-02,Bagus,18,-7.2504,112.7688
952,Surabaya,Pepaya,297,2025-04-28,Buruk,9,-7.2504,112.7688
953,Surabaya,Apel,326,2025-04-26,Bagus,23,-7.2504,112.7688
954,Surabaya,Jeruk,639,2025-04-09,Sedang,20,-7.2504,112.7688
955,Surabaya,Apel,584,2025-05-02,Buruk,22,-7.2504,112.7688
956,Surabaya,Pepaya,224,2025-04-21,Sedang,7,-7.2504,112.7688
957,Surabaya,Pepaya,911,2025-04-13,Buruk,7,-7.2504,112.7688
958,Surabaya,Durian,308,2025-05-04,Buruk,45,-7.2504,112.7688
959,Surabaya,Mangga,698,2025-04-27,Sedang,17,-7.2504,112.7688
960,Surabaya,Pepaya,315,2025-04-27,Buruk,10,-7.2504,112.7688
961,Surabaya,Pepaya,570,2025-04-01,Buruk,7,-7.2504,112.7688
962,Surabaya,Pisang,453,2025-04-19,Bagus,15,-7.2504,112.7688
963,Surabaya,Rambutan,402,2025-04-15,Sedang,12,-7.2504,112.7688
964,Surabaya,Pisang,365,2025-04-15,Bagus,14,-7.2504,112.7688
965,Surabaya,Mangga,611,2025-04-15,Sedang,15,-7.2504,112.7688
966,Surabaya,Durian,715,2025-04-01,Buruk,44,-7.2504,112.7688
967,Surabaya,Jeruk,992,2025-04-16,Bagus,19,-7.2504,112.7688
968,Surabaya,Mangga,763,2025-04-24,Sedang,17,-7.2504,112.7688
969,Surabaya,Rambutan,578,2025-04-06,Sedang,13,-7.2504,112.7688
970,Surabaya,Rambutan,453,2025-04-20,Bagus,12,-7.2504,112.7688
971,Surabaya,Rambutan,992,2025-04-17,Bagus,12,-7.2504,112.7688
972,Surabaya,Pisang,717,2025-04-11,Bagus,14,-7.2504,112.7688
973,Surabaya,Apel,594,2025-05-01,Buruk,30,-7.2504,112.7688
974,Surabaya,Rambutan,466,2025-04-01,Bagus,13,-7.2504,112.7688
975,Surabaya,Rambutan,696,2025-04-28,Sedang,13,-7.2504,112.7688
976,Surabaya,Pisang,536,2025-04-18,Sedang,11,-7.2504,112.7688
977,Surabaya,Apel,723,2025-04-02,Bagus,26,-7.2504,112.7688
978,Surabaya,Pepaya,684,2025-04-02,Sedang,10,-7.2504,112.7688
979,Surabaya,Jeruk,425,2025-05-05,Bagus,20,-7.2504,112.7688
980,Surabaya,Pisang,608,2025-04-30,Bagus,11,-7.2504,112.7688
981,Surabaya,Jeruk,640,2025-05-04,Bagus,20,-7.2504,112.7688
982,Surabaya,Durian,439,2025-04-09,Bagus,45,-7.2504,112.7688
983,Surabaya,Mangga,666,2025-04-18,Buruk,19,-7.2504,112.7688
984,Surabaya,Jeruk,509,2025-05-04,Buruk,18,-7.2504,112.7688
985,Surabaya,Apel,232,2025-04-06,Bagus,21,-7.2504,112.7688
986,Surabaya,Rambutan,736,2025-04-14,Buruk,18,-7.2504,112.7688
987,Surabaya,Mangga,992,2025-04-20,Sedang,16,-7.2504,112.7688
988,Surabaya,Mangga,213,2025-04-30,Buruk,15,-7.2504,112.7688
989,Surabaya,Durian,874,2025-04-02,Buruk,42,-7.2504,112.7688
990,Surabaya,Pisang,930,2025-04-30,Bagus,12,-7.2504,112.7688
991,Surabaya,Pisang,578,2025-04-04,Sedang,11,-7.2504,112.7688
992,Surabaya,Apel,573,2025-05-05,Buruk,21,-7.2504,112.7688
993,Surabaya,Durian,366,2025-04-11,Buruk,40,-7.2504,112.7688
994,Surabaya,Jeruk,281,2025-04-25,Buruk,20,-7.2504,112.7688
995,Surabaya,Pepaya,689,2025-04-12,Sedang,9,-7.2504,112.7688
996,Surabaya,Rambutan,678,2025-04-15,Buruk,12,-7.2504,112.7688
997,Surabaya,Rambutan,598,2025-04-22,Buruk,18,-7.2504,112.7688
998,Surabaya,Apel,559,2025-04-01,Bagus,26,-7.2504,112.7688
999,Surabaya,Jeruk,734,2025-04-23,Buruk,20,-7.2504,112.7688
1000,Surabaya,Mangga,466,2025-04-17,Bagus,20,-7.2504,112.7688
1001,Surabaya,Jeruk,382,2025-04-23,Sedang,19,-7.2504,112.7688
1002,Surabaya,Pisang,538,2025-04-23,Bagus,12,-7.2504,112.7688
1003,Surabaya,Pisang,264,2025-04-25,Sedang,13,-7.2504,112.7688
1004,Surabaya,Apel,718,2025-04-10,Bagus,25,-7.2504,112.7688
1005,Surabaya,Rambutan,621,2025-04-30,Bagus,18,-7.2504,112.7688
1006,Surabaya,Pepaya,610,2025-04-16,Buruk,8,-7.2504,112.7688
1007,Surabaya,Mangga,363,2025-04-06,Buruk,15,-7.2504,112.7688
1008,Surabaya,Pisang,577,2025-04-02,Sedang,11,-7.2504,112.7688
1009,Surabaya,Durian,918,2025-04-24,Bagus,39,-7.2504,112.7688
1010,Surabaya,Jeruk,572,2025-04-11,Sedang,21,-7.2504,112.7688
1011,Surabaya,Durian,759,2025-04-08,Buruk,44,-7.2504,112.7688
1012,Surabaya,Jeruk,841,2025-04-15,Buruk,19,-7.2504,112.7688
1013,Surabaya,Durian,475,2025-04-06,Sedang,42,-7.2504,112.7688
1014,Surabaya,Pisang,727,2025-04-10,Sedang,11,-7.2504,112.7688
1015,Surabaya,Mangga,525,2025-04-15,Bagus,15,-7.2504,112.7688
1016,Surabaya,Durian,942,2025-04-10,Bagus,35,-7.2504,112.7688
1017,Surabaya,Durian,886,2025-05-03,Bagus,41,-7.2504,112.7688
1018,Surabaya,Pepaya,378,2025-05-05,Bagus,10,-7.2504,112.7688
1019,Surabaya,Pepaya,904,2025-04-10,Buruk,9,-7.2504,112.7688
1020,Surabaya,Rambutan,887,2025-04-19,Sedang,17,-7.2504,112.7688
1021,Surabaya,Durian,658,2025-05-05,Sedang,39,-7.2504,112.7688
1022,Surabaya,Durian,609,2025-04-04,Buruk,44,-7.2504,112.7688
1023,Surabaya,Jeruk,551,2025-04-11,Bagus,20,-7.2504,112.7688
1024,Surabaya,Jeruk,466,2025-04-12,Buruk,20,-7.2504,112.7688
1025,Surabaya,Pepaya,302,2025-04-03,Buruk,7,-7.2504,112.7688
1026,Surabaya,Durian,388,2025-04-18,Bagus,45,-7.2504,112.7688
1027,Surabaya,Pepaya,318,2025-04-10,Bagus,7,-7.2504,112.7688
1028,Surabaya,Rambutan,694,2025-04-16,Bagus,14,-7.2504,112.7688
1029,Surabaya,Apel,321,2025-04-22,Buruk,30,-7.2504,112.7688
1030,Surabaya,Pepaya,614,2025-04-09,Sedang,8,-7.2504,112.7688
1031,Surabaya,Pepaya,353,2025-04-08,Bagus,9,-7.2504,112.7688
1032,Surabaya,Rambutan,904,2025-04-22,Bagus,17,-7.2504,112.7688
1033,Surabaya,Pisang,840,2025-05-01,Bagus,15,-7.2504,112.7688
1034,Surabaya,Pisang,432,2025-04-02,Buruk,10,-7.2504,112.7688
1035,Surabaya,Mangga,706,2025-04-09,Bagus,18,-7.2504,112.7688
1036,Surabaya,Mangga,576,2025-04-24,Buruk,20,-7.2504,112.7688
1037,Surabaya,Pisang,806,2025-04-13,Sedang,12,-7.2504,112.7688
1038,Surabaya,Jeruk,992,2025-04-19,Buruk,18,-7.2504,112.7688
1039,Surabaya,Pisang,865,2025-04-01,Buruk,10,-7.2504,112.7688
1040,Surabaya,Mangga,305,2025-04-09,Bagus,16,-7.2504,112.7688
1041,Surabaya,Mangga,513,2025-04-29,Sedang,16,-7.2504,112.7688
1042,Surabaya,Apel,247,2025-04-16,Sedang,26,-7.2504,112.7688
1043,Surabaya,Mangga,342,2025-04-01,Sedang,19,-7.2504,112.7688
1044,Surabaya,Pisang,507,2025-05-05,Buruk,10,-7.2504,112.7688
1045,Surabaya,Apel,552,2025-04-26,Sedang,20,-7.2504,112.7688
1046,Surabaya,Pepaya,893,2025-04-19,Buruk,7,-7.2504,112.7688
1047,Surabaya,Rambutan,312,2025-04-29,Sedang,16,-7.2504,112.7688
1048,Surabaya,Pepaya,481,2025-04-06,Buruk,8,-7.2504,112.7688
1049,Surabaya,Apel,753,2025-04-14,Bagus,30,-7.2504,112.7688
1050,Surabaya,Mangga,256,2025-04-06,Bagus,18,-7.2504,112.7688
1051,Surabaya,Pisang,771,2025-04-18,Bagus,12,-7.2504,112.7688
1052,Surabaya,Pisang,670,2025-05-01,Bagus,12,-7.2504,112.7688
1053,Surabaya,Jeruk,205,2025-04-26,Sedang,22,-7.2504,112.7688
1054,Surabaya,Rambutan,320,2025-04-13,Sedang,15,-7.2504,112.7688
1055,Surabaya,Apel,414,2025-04-29,Bagus,22,-7.2504,112.7688
1056,Surabaya,Apel,470,2025-05-03,Buruk,30,-7.2504,112.7688
1057,Surabaya,Mangga,262,2025-04-21,Buruk,15,-7.2504,112.7688
1058,Surabaya,Pisang,924,2025-04-21,Sedang,11,-7.2504,112.7688
1059,Surabaya,Mangga,529,2025-04-29,Bagus,19,-7.2504,112.7688
1060,Surabaya,Durian,463,2025-04-07,Sedang,38,-7.2504,112.7688
1061,Surabaya,Rambutan,539,2025-04-01,Sedang,14,-7.2504,112.7688
1062,Surabaya,Pepaya,623,2025-04-09,Bagus,7,-7.2504,112.7688
1063,Surabaya,Apel,557,2025-04-03,Buruk,20,-7.2504,112.7688
1064,Surabaya,Pisang,644,2025-04-21,Bagus,15,-7.2504,112.7688
1065,Surabaya,Durian,466,2025-04-24,Bagus,41,-7.2504,112.7688
1066,Surabaya,Durian,358,2025-04-27,Buruk,40,-7.2504,112.7688
1067,Surabaya,Apel,459,2025-04-05,Buruk,20,-7.2504,112.7688
1068,Surabaya,Pepaya,455,2025-04-21,Bagus,10,-7.2504,112.7688
1069,Surabaya,Apel,901,2025-04-25,Buruk,27,-7.2504,112.7688
1070,Surabaya,Pepaya,573,2025-04-05,Bagus,9,-7.2504,112.7688
1071,Surabaya,Durian,896,2025-04-08,Buruk,36,-7.2504,112.7688
1072,Surabaya,Pisang,682,2025-04-25,Bagus,10,-7.2504,112.7688
1073,Surabaya,Durian,324,2025-04-02,Sedang,39,-7.2504,112.7688
1074,Surabaya,Pisang,351,2025-04-14,Sedang,10,-7.2504,112.7688
1075,Surabaya,Apel,453,2025-05-01,Sedang,22,-7.2504,112.7688
1076,Surabaya,Mangga,801,2025-05-04,Buruk,15,-7.2504,112.7688
1077,Surabaya,Apel,531,2025-04-27,Bagus,22,-7.2504,112.7688
1078,Surabaya,Pisang,468,2025-04-17,Sedang,15,-7.2504,112.7688
1079,Surabaya,Apel,452,2025-04-10,Sedang,21,-7.2504,112.7688
1080,Surabaya,Pepaya,412,2025-04-23,Bagus,7,-7.2504,112.7688
1081,Surabaya,Mangga,766,2025-04-16,Buruk,18,-7.2504,112.7688
1082,Surabaya,Apel,776,2025-04-09,Sedang,20,-7.2504,112.7688
1083,Surabaya,Jeruk,428,2025-04-27,Sedang,18,-7.2504,112.7688
1084,Surabaya,Rambutan,505,2025-04-30,Buruk,14,-7.2504,112.7688
1085,Surabaya,Mangga,376,2025-04-14,Buruk,20,-7.2504,112.7688
1086,Surabaya,Jeruk,711,2025-04-08,Bagus,18,-7.2504,112.7688
1087,Surabaya,Mangga,356,2025-04-06,Buruk,20,-7.2504,112.7688
1088,Surabaya,Pisang,342,2025-04-19,Buruk,11,-7.2504,112.7688
1089,Surabaya,Pepaya,599,2025-04-12,Buruk,9,-7.2504,112.7688
1090,Surabaya,Durian,945,2025-04-30,Buruk,39,-7.2504,112.7688
1091,Surabaya,Durian,425,2025-05-05,Sedang,39,-7.2504,112.7688
1092,Surabaya,Jeruk,637,2025-04-12,Buruk,20,-7.2504,112.7688
1093,Surabaya,Rambutan,476,2025-05-02,Sedang,15,-7.2504,112.7688
1094,Surabaya,Mangga,339,2025-04-06,Bagus,18,-7.2504,112.7688
1095,Surabaya,Pisang,241,2025-04-05,Bagus,10,-7.2504,112.7688
1096,Surabaya,Mangga,774,2025-05-04,Sedang,20,-7.2504,112.7688
1097,Surabaya,Pisang,342,2025-04-30,Sedang,13,-7.2504,112.7688
1098,Surabaya,Pepaya,357,2025-04-19,Bagus,8,-7.2504,112.7688
1099,Surabaya,Pisang,314,2025-04-20,Buruk,14,-7.2504,112.7688
1100,Surabaya,Durian,778,2025-04-15,Buruk,36,-7.2504,112.7688
1101,Surabaya,Pisang,732,2025-05-02,Buruk,10,-7.2504,112.7688
1102,Surabaya,Jeruk,247,2025-04-08,Bagus,20,-7.2504,112.7688
1103,Surabaya,Apel,856,2025-04-30,Buruk,20,-7.2504,112.7688
1104,Surabaya,Pisang,825,2025-04-13,Buruk,12,-7.2504,112.7688
1105,Surabaya,Durian,499,2025-04-04,Sedang,38,-7.2504,112.7688
1106,Surabaya,Pepaya,803,2025-04-25,Bagus,9,-7.2504,112.7688
1107,Surabaya,Pisang,351,2025-04-15,Buruk,12,-7.2504,112.7688
1108,Surabaya,Durian,875,2025-04-27,Sedang,42,-7.2504,112.7688
1109,Surabaya,Durian,706,2025-04-23,Sedang,40,-7.2504,112.7688
1110,Surabaya,Pisang,812,2025-04-02,Sedang,15,-7.2504,112.7688
1111,Surabaya,Jeruk,562,2025-05-01,Buruk,20,-7.2504,112.7688
1112,Surabaya,Rambutan,652,2025-04-22,Sedang,16,-7.2504,112.7688
1113,Surabaya,Durian,557,2025-04-02,Bagus,39,-7.2504,112.7688
1114,Surabaya,Rambutan,840,2025-04-04,Buruk,18,-7.2504,112.7688
1115,Surabaya,Apel,282,2025-04-18,Sedang,22,-7.2504,112.7688
1116,Surabaya,Mangga,200,2025-04-05,Bagus,15,-7.2504,112.7688
1117,Surabaya,Jeruk,346,2025-04-19,Sedang,20,-7.2504,112.7688
1118,Surabaya,Rambutan,708,2025-04-04,Bagus,16,-7.2504,112.7688
1119,Surabaya,Durian,472,2025-04-28,Buruk,45,-7.2504,112.7688
1120,Surabaya,Mangga,368,2025-05-05,Sedang,15,-7.2504,112.7688
1121,Surabaya,Mangga,251,2025-04-04,Buruk,20,-7.2504,112.7688
1122,Surabaya,Pisang,783,2025-04-03,Buruk,13,-7.2504,112.7688
1123,Surabaya,Mangga,447,2025-04-02,Sedang,17,-7.2504,112.7688
1124,Surabaya,Pepaya,429,2025-04-04,Sedang,7,-7.2504,112.7688
1125,Surabaya,Mangga,345,2025-04-15,Sedang,19,-7.2504,112.7688
1126,Surabaya,Durian,538,2025-04-21,Bagus,39,-7.2504,112.7688
1127,Surabaya,Pepaya,436,2025-04-27,Sedang,10,-7.2504,112.7688
1128,Surabaya,Jeruk,379,2025-05-01,Buruk,21,-7.2504,112.7688
1129,Surabaya,Rambutan,473,2025-04-04,Bagus,14,-7.2504,112.7688
1130,Surabaya,Pepaya,245,2025-04-29,Bagus,7,-7.2504,112.7688
1131,Surabaya,Pisang,315,2025-04-07,Buruk,12,-7.2504,112.7688
1132,Surabaya,Pepaya,339,2025-04-20,Sedang,7,-7.2504,112.7688
1133,Surabaya,Apel,270,2025-04-25,Bagus,26,-7.2504,112.7688
1134,Surabaya,Mangga,980,2025-04-30,Sedang,18,-7.2504,112.7688
1135,Surabaya,Apel,547,2025-04-24,Buruk,23,-7.2504,112.7688
1136,Surabaya,Mangga,948,2025-04-29,Bagus,16,-7.2504,112.7688
1137,Surabaya,Durian,703,2025-04-24,Bagus,45,-7.2504,112.7688
1138,Surabaya,Apel,370,2025-04-26,Buruk,23,-7.2504,112.7688
1139,Surabaya,Apel,917,2025-04-21,Bagus,20,-7.2504,112.7688
1140,Surabaya,Apel,614,2025-05-02,Buruk,26,-7.2504,112.7688
1141,Surabaya,Mangga,573,2025-04-15,Sedang,16,-7.2504,112.7688
1142,Surabaya,Apel,513,2025-04-13,Buruk,29,-7.2504,112.7688
