ID,Lokasi,Nama_Buah,Stok_kg,Tanggal_Update,Kualitas,Harga_per_kg,Latitude,Longitude
3308,Balikpapan,Durian,480,2025-04-16,Buruk,40,-1.2675,116.8289
3309,Balikpapan,Rambutan,269,2025-04-22,Buruk,18,-1.2675,116.8289
3310,Balikpapan,Apel,802,2025-04-20,Sedang,23,-1.2675,116.8289
3311,Balikpapan,Pepaya,969,2025-04-20,Buruk,9,-1.2675,116.8289
3312,Balikpapan,Pepaya,628,2025-04-15,Sedang,9,-1.2675,116.8289
3313,Balikpapan,Jeruk,506,2025-04-17,Bagus,20,-1.2675,116.8289
3314,Balikpapan,Mangga,920,2025-05-01,Sedang,16,-1.2675,116.8289
3315,Balikpapan,Pepaya,361,2025-05-01,Buruk,8,-1.2675,116.8289
3316,Balikpapan,Apel,340,2025-04-27,Bagus,21,-1.2675,116.8289
3317,Balikpapan,Jeruk,441,2025-05-03,Bagus,19,-1.2675,116.8289
3318,Balikpapan,Mangga,514,2025-04-14,Sedang,19,-1.2675,116.8289
3319,Balikpapan,Pepaya,667,2025-04-10,Sedang,7,-1.2675,116.8289
3320,Balikpapan,Rambutan,852,2025-04-10,Sedang,16,-1.2675,116.8289
3321,Balikpapan,Rambutan,250,2025-04-27,Bagus,12,-1.2675,116.8289
3322,Balikpapan,Rambutan,960,2025-04-26,Sedang,17,-1.2675,116.8289
3323,Balikpapan,Apel,349,2025-04-11,Bagus,20,-1.2675,116.8289
3324,Balikpapan,Pepaya,391,2025-04-24,Buruk,8,-1.2675,116.8289
3325,Balikpapan,Mangga,832,2025-04-10,Sedang,16,-1.2675,116.8289
3326,Balikpapan,Pepaya,621,2025-04-26,Sedang,9,-1.2675,116.8289
3327,Balikpapan,Jeruk,502,2025-05-05,Bagus,20,-1.2675,116.8289
3328,Balikpapan,Pepaya,236,2025-04-03,Sedang,9,-1.2675,116.8289
3329,Balikpapan,Jeruk,999,2025-04-15,Sedang,21,-1.2675,116.8289
3330,Balikpapan,Pepaya,767,2025-05-02,Buruk,7,-1.2675,116.8289
3331,Balikpapan,Rambutan,515,2025-04-04,Buruk,17,-1.2675,116.8289
3332,Balikpapan,Durian,882,2025-04-30,Buruk,35,-1.2675,116.8289
3333,Balikpapan,Rambutan,588,2025-04-22,Buruk,15,-1.2675,116.8289
3334,Balikpapan,Apel,925,2025-04-21,Sedang,25,-1.2675,116.8289
3335,Balikpapan,Pepaya,678,2025-04-18,Buruk,9,-1.2675,116.8289
3336,Balikpapan,Apel,531,2025-04-09,Sedang,21,-1.2675,116.8289
3337,Balikpapan,Rambutan,374,2025-04-10,Buruk,13,-1.2675,116.8289
3338,Balikpapan,Rambutan,624,2025-04-27,Bagus,17,-1.2675,116.8289
3339,Balikpapan,Pepaya,946,2025-05-03,Buruk,8,-1.2675,116.8289
3340,Balikpapan,Pepaya,242,2025-04-04,Buruk,9,-1.2675,116.8289
3341,Balikpapan,Rambutan,265,2025-04-13,Buruk,18,-1.2675,116.8289
3342,Balikpapan,Mangga,560,2025-04-22,Bagus,19,-1.2675,116.8289
3343,Balikpapan,Mangga,522,2025-04-13,Bagus,19,-1.2675,116.8289
3344,Balikpapan,Durian,285,2025-05-01,Sedang,42,-1.2675,116.8289
3345,Balikpapan,Rambutan,215,2025-04-15,Sedang,17,-1.2675,116.8289
3346,Balikpapan,Mangga,337,2025-04-18,Buruk,16,-1.2675,116.8289
3347,Balikpapan,Pisang,243,2025-04-03,Bagus,10,-1.2675,116.8289
3348,Balikpapan,Pepaya,851,2025-04-27,Sedang,10,-1.2675,116.8289
3349,Balikpapan,Mangga,696,2025-04-23,Bagus,19,-1.2675,116.8289
3350,Balikpapan,Jeruk,649,2025-04-27,Sedang,20,-1.2675,116.8289
3351,Balikpapan,Apel,824,2025-04-21,Sedang,21,-1.2675,116.8289
3352,Balikpapan,Mangga,794,2025-04-22,Bagus,15,-1.2675,116.8289
3353,Balikpapan,Rambutan,717,2025-04-25,Bagus,17,-1.2675,116.8289
3354,Balikpapan,Pepaya,647,2025-04-09,Sedang,9,-1.2675,116.8289
3355,Balikpapan,Mangga,644,2025-04-11,Buruk,18,-1.2675,116.8289
3356,Balikpapan,Apel,262,2025-05-01,Bagus,29,-1.2675,116.8289
3357,Balikpapan,Rambutan,385,2025-05-05,Sedang,17,-1.2675,116.8289
3358,Balikpapan,Apel,281,2025-04-17,Bagus,29,-1.2675,116.8289
3359,Balikpapan,Pepaya,887,2025-05-01,Sedang,8,-1.2675,116.8289
3360,Balikpapan,Pepaya,456,2025-04-16,Bagus,10,-1.2675,116.8289
3361,Balikpapan,Jeruk,469,2025-05-03,Bagus,18,-1.2675,116.8289
3362,Balikpapan,Jeruk,383,2025-04-16,Bagus,20,-1.2675,116.8289
3363,Balikpapan,Durian,202,2025-04-19,Bagus,40,-1.2675,116.8289
3364,Balikpapan,Jeruk,377,2025-04-04,Bagus,22,-1.2675,116.8289
3365,Balikpapan,Jeruk,870,2025-04-21,Bagus,19,-1.2675,116.8289
3366,Balikpapan,Durian,500,2025-04-30,Bagus,41,-1.2675,116.8289
3367,Balikpapan,Pisang,703,2025-05-05,Buruk,14,-1.2675,116.8289
3368,Balikpapan,Mangga,775,2025-05-04,Sedang,18,-1.2675,116.8289
3369,Balikpapan,Apel,355,2025-04-16,Buruk,22,-1.2675,116.8289
3370,Balikpapan,Apel,626,2025-04-20,Sedang,20,-1.2675,116.8289
3371,Balikpapan,Pepaya,731,2025-04-25,Sedang,10,-1.2675,116.8289
3372,Balikpapan,Apel,219,2025-04-21,Sedang,20,-1.2675,116.8289
3373,Balikpapan,Rambutan,375,2025-04-29,Sedang,18,-1.2675,116.8289
3374,Balikpapan,Pepaya,607,2025-04-17,Buruk,9,-1.2675,116.8289
3375,Balikpapan,Apel,438,2025-05-05,Buruk,30,-1.2675,116.8289
3376,Balikpapan,Rambutan,925,2025-04-20,Sedang,15,-1.2675,116.8289
3377,Balikpapan,Pisang,760,2025-05-03,Sedang,13,-1.2675,116.8289
3378,Balikpapan,Apel,826,2025-04-03,Buruk,26,-1.2675,116.8289
3379,Balikpapan,Mangga,866,2025-04-16,Sedang,19,-1.2675,116.8289
3380,Balikpapan,Mangga,397,2025-04-01,Bagus,18,-1.2675,116.8289
3381,Balikpapan,Pepaya,262,2025-04-04,Sedang,9,-1.2675,116.8289
3382,Balikpapan,Pepaya,765,2025-05-04,Buruk,9,-1.2675,116.8289
3383,Balikpapan,Mangga,720,2025-04-10,Bagus,18,-1.2675,116.8289
3384,Balikpapan,Apel,629,2025-04-01,Buruk,28,-1.2675,116.8289
3385,Balikpapan,Jeruk,537,2025-05-04,Sedang,22,-1.2675,116.8289
3386,Balikpapan,Rambutan,282,2025-04-25,Buruk,12,-1.2675,116.8289
3387,Balikpapan,Rambutan,585,2025-04-07,Sedang,13,-1.2675,116.8289
3388,Balikpapan,Jeruk,545,2025-04-09,Bagus,22,-1.2675,116.8289
3389,Balikpapan,Mangga,339,2025-04-30,Buruk,20,-1.2675,116.8289
3390,Balikpapan,Jeruk,740,2025-05-05,Bagus,20,-1.2675,116.8289
3391,Balikpapan,Pisang,475,2025-05-02,Buruk,11,-1.2675,116.8289
3392,Balikpapan,Pisang,290,2025-05-02,Buruk,15,-1.2675,116.8289
3393,Balikpapan,Pisang,733,2025-04-30,Buruk,10,-1.2675,116.8289
3394,Balikpapan,Pisang,319,2025-04-16,Bagus,15,-1.2675,116.8289
3395,Balikpapan,Pepaya,358,2025-05-03,Bagus,9,-1.2675,116.8289
3396,Balikpapan,Apel,939,2025-04-10,Bagus,28,-1.2675,116.8289
3397,Balikpapan,Jeruk,318,2025-05-05,Buruk,21,-1.2675,116.8289
3398,Balikpapan,Rambutan,664,2025-04-15,Sedang,14,-1.2675,116.8289
3399,Balikpapan,Jeruk,546,2025-04-15,Bagus,22,-1.2675,116.8289
3400,Balikpapan,Durian,251,2025-04-19,Sedang,37,-1.2675,116.8289
3401,Balikpapan,Rambutan,313,2025-04-15,Sedang,16,-1.2675,116.8289
3402,Balikpapan,Rambutan,959,2025-04-26,Bagus,17,-1.2675,116.8289
3403,Balikpapan,Pepaya,552,2025-04-13,Buruk,8,-1.2675,116.8289
3404,Balikpapan,Rambutan,421,2025-04-27,Buruk,17,-1.2675,116.8289
3405,Balikpapan,Pisang,699,2025-04-25,Sedang,12,-1.2675,116.8289
3406,Balikpapan,Jeruk,603,2025-05-01,Buruk,21,-1.2675,116.8289
3407,Balikpapan,Pepaya,723,2025-04-16,Sedang,9,-1.2675,116.8289
3408,Balikpapan,Apel,351,2025-04-19,Bagus,27,-1.2675,116.8289
3409,Balikpapan,Durian,717,2025-04-06,Buruk,42,-1.2675,116.8289
3410,Balikpapan,Jeruk,631,2025-04-24,Sedang,19,-1.2675,116.8289
3411,Balikpapan,Durian,823,2025-04-21,Buruk,44,-1.2675,116.8289
3412,Balikpapan,Rambutan,217,2025-04-01,Sedang,17,-1.2675,116.8289
3413,Balikpapan,Apel,467,2025-05-05,Buruk,29,-1.2675,116.8289
3414,Balikpapan,Mangga,405,2025-04-28,Buruk,20,-1.2675,116.8289
3415,Balikpapan,Jeruk,574,2025-04-21,Bagus,21,-1.2675,116.8289
3416,Balikpapan,Durian,637,2025-04-25,Bagus,41,-1.2675,116.8289
3417,Balikpapan,Apel,620,2025-04-13,Buruk,29,-1.2675,116.8289
3418,Balikpapan,Pepaya,398,2025-04-04,Bagus,8,-1.2675,116.8289
3419,Balikpapan,Apel,712,2025-05-05,Buruk,27,-1.2675,116.8289
3420,Balikpapan,Pepaya,959,2025-04-04,Buruk,8,-1.2675,116.8289
3421,Balikpapan,Pisang,704,2025-04-08,Sedang,12,-1.2675,116.8289
3422,Balikpapan,Pepaya,990,2025-05-03,Bagus,8,-1.2675,116.8289
3423,Balikpapan,Pisang,341,2025-04-20,Sedang,11,-1.2675,116.8289
3424,Balikpapan,Rambutan,928,2025-05-03,Bagus,13,-1.2675,116.8289
3425,Balikpapan,Durian,736,2025-04-05,Bagus,39,-1.2675,116.8289
3426,Balikpapan,Mangga,601,2025-04-13,Buruk,20,-1.2675,116.8289
3427,Balikpapan,Mangga,465,2025-04-05,Sedang,18,-1.2675,116.8289
3428,Balikpapan,Pepaya,230,2025-04-16,Buruk,8,-1.2675,116.8289
3429,Balikpapan,Pisang,625,2025-05-02,Buruk,12,-1.2675,116.8289
3430,Balikpapan,Apel,843,2025-04-28,Bagus,21,-1.2675,116.8289
3431,Balikpapan,Apel,631,2025-04-07,Sedang,20,-1.2675,116.8289
3432,Balikpapan,Jeruk,348,2025-04-30,Sedang,20,-1.2675,116.8289
3433,Balikpapan,Jeruk,269,2025-04-03,Buruk,22,-1.2675,116.8289
3434,Balikpapan,Apel,303,2025-04-27,Buruk,21,-1.2675,116.8289
3435,Balikpapan,Mangga,542,2025-04-12,Bagus,16,-1.2675,116.8289
3436,Balikpapan,Pisang,673,2025-04-09,Sedang,11,-1.2675,116.8289
3437,Balikpapan,Apel,403,2025-04-20,Sedang,22,-1.2675,116.8289
3438,Balikpapan,Pepaya,322,2025-04-07,Bagus,7,-1.2675,116.8289
3439,Balikpapan,Pepaya,288,2025-04-02,Bagus,9,-1.2675,116.8289
3440,Balikpapan,Rambutan,682,2025-05-01,Buruk,14,-1.2675,116.8289
3441,Balikpapan,Jeruk,756,2025-04-08,Bagus,21,-1.2675,116.8289
3442,Balikpapan,Pisang,986,2025-04-10,Sedang,15,-1.2675,116.8289
3443,Balikpapan,Jeruk,635,2025-05-02,Sedang,21,-1.2675,116.8289
3444,Balikpapan,Pisang,645,2025-04-03,Bagus,13,-1.2675,116.8289
3445,Balikpapan,Durian,465,2025-04-07,Bagus,45,-1.2675,116.8289
3446,Balikpapan,Rambutan,868,2025-05-02,Bagus,17,-1.2675,116.8289
3447,Balikpapan,Jeruk,697,2025-04-18,Sedang,22,-1.2675,116.8289
3448,Balikpapan,Rambutan,934,2025-04-22,Bagus,14,-1.2675,116.8289
3449,Balikpapan,Mangga,419,2025-04-26,Bagus,18,-1.2675,116.8289
3450,Balikpapan,Rambutan,781,2025-04-28,Buruk,16,-1.2675,116.8289
3451,Balikpapan,Durian,639,2025-04-17,Sedang,35,-1.2675,116.8289
3452,Balikpapan,Rambutan,365,2025-04-26,Sedang,13,-1.2675,116.8289
3453,Balikpapan,Durian,512,2025-04-22,Buruk,39,-1.2675,116.8289
3454,Balikpapan,Rambutan,854,2025-04-11,Sedang,16,-1.2675,116.8289
3455,Balikpapan,Jeruk,831,2025-04-20,Sedang,22,-1.2675,116.8289
3456,Balikpapan,Durian,396,2025-04-22,Bagus,42,-1.2675,116.8289
3457,Balikpapan,Durian,521,2025-04-01,Sedang,36,-1.2675,116.8289
3458,Balikpapan,Apel,957,2025-04-07,Sedang,30,-1.2675,116.8289
3459,Balikpapan,Pepaya,958,2025-04-21,Buruk,10,-1.2675,116.8289
3460,Balikpapan,Apel,287,2025-05-02,Bagus,28,-1.2675,116.8289
3461,Balikpapan,Apel,436,2025-04-07,Sedang,21,-1.2675,116.8289
3462,Balikpapan,Durian,483,2025-04-05,Bagus,41,-1.2675,116.8289
3463,Balikpapan,Durian,556,2025-04-07,Bagus,38,-1.2675,116.8289
3464,Balikpapan,Durian,641,2025-04-10,Buruk,39,-1.2675,116.8289
3465,Balikpapan,Apel,815,2025-04-29,Bagus,20,-1.2675,116.8289
3466,Balikpapan,Rambutan,986,2025-04-29,Bagus,13,-1.2675,116.8289
3467,Balikpapan,Rambutan,442,2025-05-01,Buruk,12,-1.2675,116.8289
3468,Balikpapan,Apel,219,2025-05-01,Sedang,30,-1.2675,116.8289
3469,Balikpapan,Mangga,813,2025-04-02,Buruk,20,-1.2675,116.8289
3470,Balikpapan,Mangga,867,2025-05-02,Sedang,19,-1.2675,116.8289
3471,Balikpapan,Jeruk,217,2025-04-21,Sedang,21,-1.2675,116.8289
3472,Balikpapan,Pisang,972,2025-04-17,Bagus,14,-1.2675,116.8289
3473,Balikpapan,Rambutan,472,2025-04-06,Buruk,16,-1.2675,116.8289
3474,Balikpapan,Durian,482,2025-04-18,Sedang,45,-1.2675,116.8289
3475,Balikpapan,Apel,500,2025-04-25,Buruk,26,-1.2675,116.8289
3476,Balikpapan,Durian,276,2025-04-06,Sedang,45,-1.2675,116.8289
3477,Balikpapan,Jeruk,314,2025-04-09,Sedang,18,-1.2675,116.8289
3478,Balikpapan,Pisang,433,2025-05-01,Sedang,10,-1.2675,116.8289
3479,Balikpapan,Pepaya,611,2025-04-17,Bagus,7,-1.2675,116.8289
3480,Balikpapan,Rambutan,493,2025-05-02,Bagus,15,-1.2675,116.8289
3481,Balikpapan,Jeruk,615,2025-04-29,Sedang,19,-1.2675,116.8289
3482,Balikpapan,Pisang,966,2025-04-17,Bagus,10,-1.2675,116.8289
3483,Balikpapan,Durian,878,2025-04-30,Sedang,37,-1.2675,116.8289
3484,Balikpapan,Jeruk,495,2025-05-05,Sedang,19,-1.2675,116.8289
3485,Balikpapan,Rambutan,548,2025-04-30,Buruk,16,-1.2675,116.8289
3486,Balikpapan,Mangga,872,2025-05-01,Buruk,16,-1.2675,116.8289
3487,Balikpapan,Rambutan,553,2025-05-04,Buruk,12,-1.2675,116.8289
3488,Balikpapan,Pisang,848,2025-05-05,Buruk,10,-1.2675,116.8289
3489,Balikpapan,Durian,846,2025-04-27,Bagus,35,-1.2675,116.8289
3490,Balikpapan,Jeruk,212,2025-04-07,Buruk,18,-1.2675,116.8289
3491,Balikpapan,Pepaya,644,2025-04-18,Sedang,9,-1.2675,116.8289
3492,Balikpapan,Mangga,236,2025-04-18,Bagus,16,-1.2675,116.8289
3493,Balikpapan,Jeruk,846,2025-04-25,Bagus,18,-1.2675,116.8289
3494,Balikpapan,Apel,496,2025-04-07,Sedang,28,-1.2675,116.8289
3495,Balikpapan,Durian,927,2025-04-03,Bagus,38,-1.2675,116.8289
3496,Balikpapan,Apel,350,2025-05-05,Bagus,20,-1.2675,116.8289
3497,Balikpapan,Mangga,954,2025-04-03,Bagus,15,-1.2675,116.8289
3498,Balikpapan,Mangga,849,2025-04-08,Buruk,15,-1.2675,116.8289
3499,Balikpapan,Pepaya,336,2025-05-01,Sedang,9,-1.2675,116.8289
3500,Balikpapan,Pisang,766,2025-04-11,Sedang,13,-1.2675,116.8289
3501,Balikpapan,Apel,294,2025-04-16,Bagus,24,-1.2675,116.8289
3502,Balikpapan,Apel,396,2025-04-05,Buruk,29,-1.2675,116.8289
3503,Balikpapan,Rambutan,835,2025-05-02,Buruk,14,-1.2675,116.8289
3504,Balikpapan,Pisang,540,2025-04-10,Sedang,11,-1.2675,116.8289
3505,Balikpapan,Apel,440,2025-04-26,Buruk,26,-1.2675,116.8289
3506,Balikpapan,Apel,316,2025-04-03,Bagus,20,-1.2675,116.8289
3507,Balikpapan,Jeruk,506,2025-04-12,Buruk,21,-1.2675,116.8289
3508,Balikpapan,Durian,339,2025-04-11,Bagus,45,-1.2675,116.8289
3509,Balikpapan,Apel,614,2025-04-28,Bagus,29,-1.2675,116.8289
3510,Balikpapan,Rambutan,278,2025-05-01,Buruk,14,-1.2675,116.8289
3511,Balikpapan,Rambutan,796,2025-04-23,Bagus,12,-1.2675,116.8289
3512,Balikpapan,Jeruk,718,2025-05-02,Bagus,20,-1.2675,116.8289
3513,Balikpapan,Durian,301,2025-04-10,Buruk,38,-1.2675,116.8289
3514,Balikpapan,Durian,964,2025-04-06,Buruk,40,-1.2675,116.8289
3515,Balikpapan,Apel,669,2025-04-20,Sedang,24,-1.2675,116.8289
3516,Balikpapan,Pisang,575,2025-04-02,Bagus,10,-1.2675,116.8289
3517,Balikpapan,Durian,949,2025-05-05,Sedang,37,-1.2675,116.8289
3518,Balikpapan,Pisang,392,2025-04-03,Bagus,15,-1.2675,116.8289
3519,Balikpapan,Mangga,583,2025-04-07,Bagus,17,-1.2675,116.8289
3520,Balikpapan,Rambutan,633,2025-05-05,Buruk,14,-1.2675,116.8289
3521,Balikpapan,Rambutan,514,2025-04-01,Sedang,12,-1.2675,116.8289
3522,Balikpapan,Rambutan,471,2025-04-01,Sedang,12,-1.2675,116.8289
3523,Balikpapan,Pepaya,932,2025-04-17,Bagus,9,-1.2675,116.8289
3524,Balikpapan,Durian,897,2025-04-01,Buruk,40,-1.2675,116.8289
3525,Balikpapan,Rambutan,271,2025-04-11,Buruk,13,-1.2675,116.8289
3526,Balikpapan,Jeruk,318,2025-05-01,Bagus,18,-1.2675,116.8289
3527,Balikpapan,Jeruk,734,2025-05-01,Bagus,20,-1.2675,116.8289
3528,Balikpapan,Apel,539,2025-04-30,Buruk,28,-1.2675,116.8289
3529,Balikpapan,Apel,377,2025-04-12,Sedang,28,-1.2675,116.8289
