ID,Lokasi,Nama_Buah,Stok_kg,Tanggal_Update,Kualitas,Harga_per_kg,Latitude,Longitude
438,Bandung,Apel,984,2025-04-02,Bagus,24,-6.9175,107.6191
439,Bandung,Pisang,921,2025-05-04,Buruk,14,-6.9175,107.6191
440,Bandung,Mangga,638,2025-04-24,Bagus,17,-6.9175,107.6191
441,Bandung,Mangga,250,2025-04-03,Bagus,20,-6.9175,107.6191
442,Bandung,Mangga,661,2025-04-23,Bagus,20,-6.9175,107.6191
443,Bandung,Rambutan,561,2025-04-05,Buruk,18,-6.9175,107.6191
444,Bandung,Pepaya,762,2025-04-30,Buruk,7,-6.9175,107.6191
445,Bandung,Rambutan,642,2025-04-07,Bagus,15,-6.9175,107.6191
446,Bandung,Jeruk,790,2025-04-24,Bagus,20,-6.9175,107.6191
447,Bandung,Mangga,921,2025-04-20,Sedang,17,-6.9175,107.6191
448,Bandung,Durian,880,2025-04-01,Bagus,43,-6.9175,107.6191
449,Bandung,Jeruk,645,2025-04-14,Bagus,21,-6.9175,107.6191
450,Bandung,Apel,666,2025-04-08,Buruk,22,-6.9175,107.6191
451,Bandung,Mangga,969,2025-04-26,Bagus,19,-6.9175,107.6191
452,Bandung,Pepaya,332,2025-04-19,Bagus,9,-6.9175,107.6191
453,Bandung,Pepaya,295,2025-05-01,Buruk,7,-6.9175,107.6191
454,Bandung,Apel,544,2025-04-19,Sedang,29,-6.9175,107.6191
455,Bandung,Mangga,294,2025-04-02,Buruk,18,-6.9175,107.6191
456,Bandung,Apel,787,2025-04-01,Buruk,27,-6.9175,107.6191
457,Bandung,Durian,923,2025-04-28,Sedang,38,-6.9175,107.6191
458,Bandung,Mangga,588,2025-04-19,Bagus,16,-6.9175,107.6191
459,Bandung,Jeruk,636,2025-04-23,Buruk,22,-6.9175,107.6191
460,Bandung,Pepaya,457,2025-04-02,Buruk,10,-6.9175,107.6191
461,Bandung,Mangga,574,2025-04-14,Bagus,20,-6.9175,107.6191
462,Bandung,Pepaya,342,2025-04-23,Buruk,10,-6.9175,107.6191
463,Bandung,Apel,287,2025-04-29,Buruk,29,-6.9175,107.6191
464,Bandung,Pisang,311,2025-04-19,Bagus,13,-6.9175,107.6191
465,Bandung,Durian,955,2025-04-29,Bagus,45,-6.9175,107.6191
466,Bandung,Pepaya,587,2025-04-30,Bagus,9,-6.9175,107.6191
467,Bandung,Apel,863,2025-04-06,Sedang,27,-6.9175,107.6191
468,Bandung,Pisang,859,2025-04-15,Bagus,12,-6.9175,107.6191
469,Bandung,Durian,841,2025-04-13,Buruk,43,-6.9175,107.6191
470,Bandung,Apel,445,2025-04-09,Buruk,21,-6.9175,107.6191
471,Bandung,Jeruk,217,2025-05-02,Sedang,18,-6.9175,107.6191
472,Bandung,Jeruk,372,2025-04-21,Sedang,20,-6.9175,107.6191
473,Bandung,Durian,814,2025-04-24,Bagus,43,-6.9175,107.6191
474,Bandung,Pisang,635,2025-04-28,Bagus,11,-6.9175,107.6191
475,Bandung,Mangga,963,2025-04-15,Buruk,18,-6.9175,107.6191
476,Bandung,Jeruk,463,2025-04-09,Sedang,20,-6.9175,107.6191
477,Bandung,Jeruk,417,2025-04-03,Sedang,18,-6.9175,107.6191
478,Bandung,Mangga,921,2025-05-03,Sedang,16,-6.9175,107.6191
479,Bandung,Mangga,802,2025-04-23,Buruk,16,-6.9175,107.6191
480,Bandung,Mangga,603,2025-04-01,Buruk,15,-6.9175,107.6191
481,Bandung,Pepaya,258,2025-04-22,Sedang,7,-6.9175,107.6191
482,Bandung,Jeruk,807,2025-04-21,Buruk,19,-6.9175,107.6191
483,Bandung,Durian,319,2025-04-10,Bagus,40,-6.9175,107.6191
484,Bandung,Jeruk,343,2025-04-01,Buruk,22,-6.9175,107.6191
485,Bandung,Apel,317,2025-04-21,Buruk,21,-6.9175,107.6191
486,Bandung,Pepaya,430,2025-04-30,Buruk,8,-6.9175,107.6191
487,Bandung,Pisang,745,2025-04-24,Bagus,11,-6.9175,107.6191
488,Bandung,Mangga,657,2025-04-02,Sedang,20,-6.9175,107.6191
489,Bandung,Pisang,894,2025-05-04,Buruk,15,-6.9175,107.6191
490,Bandung,Rambutan,698,2025-04-03,Buruk,18,-6.9175,107.6191
491,Bandung,Durian,725,2025-04-05,Sedang,39,-6.9175,107.6191
492,Bandung,Pisang,785,2025-05-05,Sedang,13,-6.9175,107.6191
493,Bandung,Pisang,552,2025-04-04,Buruk,13,-6.9175,107.6191
494,Bandung,Rambutan,268,2025-04-28,Bagus,18,-6.9175,107.6191
495,Bandung,Pepaya,587,2025-04-04,Bagus,9,-6.9175,107.6191
496,Bandung,Pepaya,385,2025-04-09,Bagus,8,-6.9175,107.6191
497,Bandung,Jeruk,822,2025-04-15,Buruk,20,-6.9175,107.6191
498,Bandung,Durian,572,2025-04-25,Buruk,43,-6.9175,107.6191
499,Bandung,Jeruk,967,2025-04-07,Sedang,20,-6.9175,107.6191
500,Bandung,Mangga,692,2025-05-04,Sedang,19,-6.9175,107.6191
501,Bandung,Mangga,999,2025-04-28,Bagus,15,-6.9175,107.6191
502,Bandung,Apel,357,2025-05-04,Bagus,28,-6.9175,107.6191
503,Bandung,Mangga,273,2025-04-12,Buruk,16,-6.9175,107.6191
504,Bandung,Apel,894,2025-04-20,Bagus,28,-6.9175,107.6191
505,Bandung,Apel,757,2025-04-24,Bagus,24,-6.9175,107.6191
506,Bandung,Rambutan,329,2025-04-06,Bagus,13,-6.9175,107.6191
507,Bandung,Mangga,963,2025-04-07,Sedang,16,-6.9175,107.6191
508,Bandung,Pepaya,842,2025-04-08,Bagus,7,-6.9175,107.6191
509,Bandung,Jeruk,996,2025-05-05,Bagus,18,-6.9175,107.6191
510,Bandung,Durian,813,2025-04-02,Sedang,41,-6.9175,107.6191
511,Bandung,Pisang,806,2025-04-08,Sedang,14,-6.9175,107.6191
512,Bandung,Pisang,879,2025-04-23,Sedang,13,-6.9175,107.6191
513,Bandung,Durian,876,2025-04-30,Bagus,35,-6.9175,107.6191
514,Bandung,Durian,581,2025-04-10,Bagus,39,-6.9175,107.6191
515,Bandung,Jeruk,381,2025-04-15,Buruk,19,-6.9175,107.6191
516,Bandung,Jeruk,451,2025-04-29,Buruk,20,-6.9175,107.6191
517,Bandung,Pepaya,723,2025-04-28,Buruk,7,-6.9175,107.6191
518,Bandung,Pisang,570,2025-04-15,Buruk,15,-6.9175,107.6191
519,Bandung,Rambutan,443,2025-04-28,Bagus,16,-6.9175,107.6191
520,Bandung,Apel,478,2025-04-08,Buruk,24,-6.9175,107.6191
521,Bandung,Apel,282,2025-05-04,Bagus,23,-6.9175,107.6191
522,Bandung,Rambutan,553,2025-04-15,Sedang,12,-6.9175,107.6191
523,Bandung,Pisang,349,2025-04-22,Sedang,13,-6.9175,107.6191
524,Bandung,Pisang,422,2025-04-08,Buruk,12,-6.9175,107.6191
525,Bandung,Rambutan,760,2025-04-21,Buruk,15,-6.9175,107.6191
526,Bandung,Mangga,258,2025-04-05,Bagus,16,-6.9175,107.6191
527,Bandung,Rambutan,217,2025-05-02,Sedang,15,-6.9175,107.6191
528,Bandung,Pepaya,232,2025-04-23,Sedang,9,-6.9175,107.6191
529,Bandung,Durian,936,2025-04-20,Buruk,37,-6.9175,107.6191
530,Bandung,Jeruk,743,2025-04-01,Sedang,22,-6.9175,107.6191
531,Bandung,Durian,878,2025-04-01,Sedang,43,-6.9175,107.6191
532,Bandung,Jeruk,851,2025-04-27,Bagus,22,-6.9175,107.6191
533,Bandung,Pisang,531,2025-04-25,Buruk,11,-6.9175,107.6191
534,Bandung,Pepaya,253,2025-04-19,Sedang,7,-6.9175,107.6191
535,Bandung,Rambutan,758,2025-04-18,Sedang,18,-6.9175,107.6191
536,Bandung,Jeruk,858,2025-04-06,Sedang,21,-6.9175,107.6191
537,Bandung,Pepaya,546,2025-04-22,Bagus,7,-6.9175,107.6191
538,Bandung,Durian,260,2025-04-15,Bagus,42,-6.9175,107.6191
539,Bandung,Durian,475,2025-04-13,Bagus,42,-6.9175,107.6191
540,Bandung,Pepaya,505,2025-04-02,Buruk,10,-6.9175,107.6191
541,Bandung,Pepaya,345,2025-04-27,Sedang,10,-6.9175,107.6191
542,Bandung,Durian,621,2025-05-05,Sedang,35,-6.9175,107.6191
543,Bandung,Jeruk,905,2025-04-20,Bagus,22,-6.9175,107.6191
544,Bandung,Durian,804,2025-04-19,Bagus,35,-6.9175,107.6191
545,Bandung,Pepaya,254,2025-04-02,Sedang,10,-6.9175,107.6191
546,Bandung,Pisang,212,2025-04-14,Sedang,10,-6.9175,107.6191
547,Bandung,Pisang,776,2025-04-18,Sedang,10,-6.9175,107.6191
548,Bandung,Pisang,508,2025-04-05,Buruk,11,-6.9175,107.6191
549,Bandung,Durian,987,2025-04-27,Bagus,40,-6.9175,107.6191
550,Bandung,Pepaya,312,2025-05-01,Sedang,7,-6.9175,107.6191
551,Bandung,Apel,904,2025-05-05,Buruk,28,-6.9175,107.6191
552,Bandung,Jeruk,287,2025-04-02,Bagus,20,-6.9175,107.6191
553,Bandung,Apel,980,2025-04-30,Buruk,25,-6.9175,107.6191
554,Bandung,Durian,941,2025-04-17,Buruk,36,-6.9175,107.6191
555,Bandung,Pepaya,792,2025-05-04,Buruk,10,-6.9175,107.6191
556,Bandung,Mangga,444,2025-04-17,Sedang,16,-6.9175,107.6191
557,Bandung,Jeruk,203,2025-04-08,Sedang,20,-6.9175,107.6191
558,Bandung,Mangga,476,2025-04-25,Buruk,17,-6.9175,107.6191
559,Bandung,Durian,915,2025-04-28,Sedang,43,-6.9175,107.6191
560,Bandung,Durian,528,2025-04-30,Buruk,41,-6.9175,107.6191
561,Bandung,Jeruk,521,2025-05-01,Bagus,19,-6.9175,107.6191
562,Bandung,Durian,936,2025-04-03,Bagus,37,-6.9175,107.6191
563,Bandung,Apel,616,2025-05-01,Sedang,24,-6.9175,107.6191
564,Bandung,Rambutan,275,2025-05-05,Sedang,12,-6.9175,107.6191
565,Bandung,Rambutan,401,2025-04-06,Sedang,13,-6.9175,107.6191
566,Bandung,Jeruk,500,2025-04-08,Buruk,20,-6.9175,107.6191
567,Bandung,Apel,525,2025-04-12,Sedang,20,-6.9175,107.6191
568,Bandung,Rambutan,746,2025-04-07,Sedang,16,-6.9175,107.6191
569,Bandung,Jeruk,491,2025-04-25,Buruk,19,-6.9175,107.6191
570,Bandung,Durian,834,2025-05-02,Buruk,35,-6.9175,107.6191
571,Bandung,Durian,333,2025-04-03,Buruk,36,-6.9175,107.6191
572,Bandung,Apel,496,2025-04-16,Sedang,27,-6.9175,107.6191
573,Bandung,Jeruk,531,2025-04-09,Buruk,18,-6.9175,107.6191
574,Bandung,Rambutan,262,2025-04-09,Sedang,13,-6.9175,107.6191
575,Bandung,Rambutan,784,2025-04-16,Buruk,13,-6.9175,107.6191
576,Bandung,Pepaya,980,2025-04-29,Buruk,8,-6.9175,107.6191
577,Bandung,Apel,549,2025-04-10,Sedang,21,-6.9175,107.6191
578,Bandung,Mangga,763,2025-05-03,Buruk,20,-6.9175,107.6191
579,Bandung,Durian,502,2025-04-21,Buruk,45,-6.9175,107.6191
580,Bandung,Apel,437,2025-04-29,Sedang,28,-6.9175,107.6191
581,Bandung,Mangga,228,2025-04-10,Sedang,15,-6.9175,107.6191
582,Bandung,Mangga,413,2025-04-21,Sedang,18,-6.9175,107.6191
583,Bandung,Durian,960,2025-04-16,Buruk,44,-6.9175,107.6191
584,Bandung,Pisang,212,2025-04-15,Bagus,10,-6.9175,107.6191
585,Bandung,Pisang,398,2025-04-28,Buruk,12,-6.9175,107.6191
586,Bandung,Pisang,204,2025-05-04,Bagus,10,-6.9175,107.6191
587,Bandung,Pepaya,420,2025-05-04,Buruk,10,-6.9175,107.6191
588,Bandung,Pisang,694,2025-04-10,Bagus,11,-6.9175,107.6191
589,Bandung,Apel,361,2025-04-29,Sedang,30,-6.9175,107.6191
590,Bandung,Apel,952,2025-05-04,Bagus,27,-6.9175,107.6191
591,Bandung,Apel,730,2025-04-13,Bagus,28,-6.9175,107.6191
592,Bandung,Rambutan,392,2025-04-07,Sedang,17,-6.9175,107.6191
593,Bandung,Pisang,505,2025-04-15,Sedang,10,-6.9175,107.6191
594,Bandung,Durian,582,2025-04-30,Bagus,45,-6.9175,107.6191
595,Bandung,Durian,909,2025-04-11,Sedang,39,-6.9175,107.6191
596,Bandung,Rambutan,391,2025-05-01,Buruk,18,-6.9175,107.6191
597,Bandung,Apel,945,2025-04-12,Bagus,30,-6.9175,107.6191
598,Bandung,Pisang,424,2025-05-03,Buruk,15,-6.9175,107.6191
599,Bandung,Pisang,711,2025-04-23,Buruk,12,-6.9175,107.6191
600,Bandung,Apel,767,2025-04-14,Bagus,22,-6.9175,107.6191
601,Bandung,Rambutan,588,2025-04-14,Sedang,16,-6.9175,107.6191
602,Bandung,Jeruk,480,2025-04-28,Bagus,22,-6.9175,107.6191
603,Bandung,Durian,209,2025-04-09,Sedang,42,-6.9175,107.6191
604,Bandung,Pisang,317,2025-04-27,Bagus,13,-6.9175,107.6191
605,Bandung,Jeruk,280,2025-04-05,Bagus,20,-6.9175,107.6191
606,Bandung,Pepaya,377,2025-04-29,Bagus,8,-6.9175,107.6191
607,Bandung,Jeruk,285,2025-04-18,Buruk,21,-6.9175,107.6191
608,Bandung,Durian,322,2025-04-02,Buruk,43,-6.9175,107.6191
609,Bandung,Pepaya,244,2025-05-01,Buruk,8,-6.9175,107.6191
610,Bandung,Apel,313,2025-04-28,Bagus,23,-6.9175,107.6191
611,Bandung,Pisang,440,2025-04-08,Sedang,13,-6.9175,107.6191
612,Bandung,Rambutan,612,2025-04-01,Sedang,18,-6.9175,107.6191
613,Bandung,Rambutan,737,2025-04-05,Sedang,17,-6.9175,107.6191
614,Bandung,Pepaya,260,2025-04-28,Bagus,7,-6.9175,107.6191
615,Bandung,Jeruk,795,2025-04-15,Buruk,21,-6.9175,107.6191
616,Bandung,Durian,351,2025-04-30,Bagus,37,-6.9175,107.6191
617,Bandung,Apel,424,2025-04-13,Buruk,26,-6.9175,107.6191
618,Bandung,Durian,876,2025-05-01,Buruk,35,-6.9175,107.6191
619,Bandung,Durian,382,2025-04-16,Buruk,44,-6.9175,107.6191
620,Bandung,Pisang,786,2025-04-22,Sedang,12,-6.9175,107.6191
621,Bandung,Jeruk,498,2025-04-28,Bagus,20,-6.9175,107.6191
622,Bandung,Pepaya,687,2025-04-12,Sedang,10,-6.9175,107.6191
623,Bandung,Apel,432,2025-05-03,Buruk,21,-6.9175,107.6191
624,Bandung,Pisang,924,2025-05-03,Buruk,14,-6.9175,107.6191
625,Bandung,Rambutan,969,2025-04-09,Sedang,15,-6.9175,107.6191
626,Bandung,Jeruk,880,2025-04-25,Sedang,18,-6.9175,107.6191
627,Bandung,Mangga,279,2025-04-24,Bagus,18,-6.9175,107.6191
628,Bandung,Pisang,781,2025-05-02,Buruk,13,-6.9175,107.6191
629,Bandung,Apel,518,2025-04-02,Buruk,27,-6.9175,107.6191
630,Bandung,Pepaya,808,2025-04-30,Bagus,10,-6.9175,107.6191
631,Bandung,Rambutan,964,2025-04-24,Bagus,18,-6.9175,107.6191
632,Bandung,Pisang,723,2025-05-04,Buruk,15,-6.9175,107.6191
633,Bandung,Pepaya,615,2025-04-15,Buruk,8,-6.9175,107.6191
634,Bandung,Pisang,720,2025-04-27,Buruk,12,-6.9175,107.6191
635,Bandung,Rambutan,882,2025-04-03,Sedang,17,-6.9175,107.6191
636,Bandung,Rambutan,995,2025-04-27,Bagus,16,-6.9175,107.6191
637,Bandung,Pepaya,510,2025-04-30,Buruk,9,-6.9175,107.6191
638,Bandung,Pepaya,987,2025-04-11,Bagus,9,-6.9175,107.6191
639,Bandung,Jeruk,890,2025-04-13,Buruk,22,-6.9175,107.6191
640,Bandung,Apel,697,2025-04-21,Buruk,29,-6.9175,107.6191
641,Bandung,Durian,618,2025-04-13,Buruk,39,-6.9175,107.6191
642,Bandung,Mangga,736,2025-04-02,Sedang,19,-6.9175,107.6191
643,Bandung,Apel,697,2025-04-04,Sedang,21,-6.9175,107.6191
644,Bandung,Rambutan,576,2025-04-18,Bagus,17,-6.9175,107.6191
645,Bandung,Durian,794,2025-04-11,Buruk,38,-6.9175,107.6191
646,Bandung,Mangga,280,2025-04-30,Bagus,15,-6.9175,107.6191
647,Bandung,Apel,933,2025-04-23,Buruk,30,-6.9175,107.6191
648,Bandung,Pisang,401,2025-04-25,Sedang,15,-6.9175,107.6191
649,Bandung,Apel,861,2025-04-17,Buruk,26,-6.9175,107.6191
650,Bandung,Mangga,342,2025-04-29,Buruk,16,-6.9175,107.6191
651,Bandung,Pepaya,603,2025-04-21,Bagus,9,-6.9175,107.6191
652,Bandung,Pepaya,233,2025-04-13,Buruk,10,-6.9175,107.6191
653,Bandung,Apel,871,2025-04-01,Bagus,29,-6.9175,107.6191
654,Bandung,Rambutan,549,2025-04-08,Sedang,18,-6.9175,107.6191
655,Bandung,Pisang,488,2025-04-01,Buruk,12,-6.9175,107.6191
656,Bandung,Apel,241,2025-05-04,Buruk,20,-6.9175,107.6191
657,Bandung,Rambutan,244,2025-04-06,Buruk,15,-6.9175,107.6191
658,Bandung,Apel,726,2025-04-19,Buruk,26,-6.9175,107.6191
659,Bandung,Durian,749,2025-04-23,Bagus,41,-6.9175,107.6191
660,Bandung,Pisang,353,2025-04-06,Bagus,14,-6.9175,107.6191
661,Bandung,Mangga,307,2025-04-18,Sedang,20,-6.9175,107.6191
662,Bandung,Pisang,844,2025-04-16,Sedang,13,-6.9175,107.6191
663,Bandung,Mangga,311,2025-04-09,Bagus,18,-6.9175,107.6191
664,Bandung,Pisang,624,2025-05-03,Buruk,11,-6.9175,107.6191
665,Bandung,Jeruk,965,2025-04-22,Sedang,19,-6.9175,107.6191
666,Bandung,Durian,320,2025-04-25,Sedang,38,-6.9175,107.6191
667,Bandung,Apel,984,2025-04-16,Buruk,29,-6.9175,107.6191
668,Bandung,Jeruk,621,2025-04-23,Buruk,19,-6.9175,107.6191
669,Bandung,Durian,485,2025-04-20,Bagus,44,-6.9175,107.6191
670,Bandung,Apel,696,2025-04-30,Bagus,23,-6.9175,107.6191
671,Bandung,Durian,560,2025-04-12,Buruk,37,-6.9175,107.6191
672,Bandung,Rambutan,620,2025-04-18,Bagus,14,-6.9175,107.6191
673,Bandung,Rambutan,605,2025-04-30,Buruk,17,-6.9175,107.6191
674,Bandung,Mangga,440,2025-04-05,Bagus,18,-6.9175,107.6191
675,Bandung,Pisang,297,2025-04-29,Buruk,13,-6.9175,107.6191
676,Bandung,Rambutan,660,2025-04-14,Buruk,14,-6.9175,107.6191
677,Bandung,Mangga,234,2025-04-16,Buruk,15,-6.9175,107.6191
678,Bandung,Jeruk,868,2025-05-01,Buruk,19,-6.9175,107.6191
679,Bandung,Apel,806,2025-04-05,Buruk,27,-6.9175,107.6191
680,Bandung,Rambutan,581,2025-04-26,Buruk,12,-6.9175,107.6191
681,Bandung,Rambutan,420,2025-04-10,Sedang,15,-6.9175,107.6191
682,Bandung,Pisang,456,2025-04-23,Buruk,11,-6.9175,107.6191
683,Bandung,Apel,626,2025-04-08,Sedang,28,-6.9175,107.6191
684,Bandung,Jeruk,801,2025-04-07,Sedang,22,-6.9175,107.6191
685,Bandung,Apel,628,2025-04-13,Sedang,21,-6.9175,107.6191
686,Bandung,Apel,219,2025-04-23,Sedang,26,-6.9175,107.6191
687,Bandung,Apel,208,2025-04-17,Bagus,29,-6.9175,107.6191
688,Bandung,Jeruk,980,2025-04-13,Bagus,21,-6.9175,107.6191
689,Bandung,Pepaya,616,2025-04-27,Buruk,9,-6.9175,107.6191
690,Bandung,Pisang,372,2025-05-02,Buruk,11,-6.9175,107.6191
691,Bandung,Pisang,693,2025-04-04,Buruk,15,-6.9175,107.6191
692,Bandung,Apel,249,2025-04-14,Sedang,27,-6.9175,107.6191
693,Bandung,Jeruk,982,2025-04-30,Sedang,18,-6.9175,107.6191
694,Bandung,Jeruk,876,2025-04-26,Sedang,20,-6.9175,107.6191
695,Bandung,Pisang,600,2025-04-11,Bagus,10,-6.9175,107.6191
696,Bandung,Rambutan,776,2025-04-24,Bagus,12,-6.9175,107.6191
697,Bandung,Apel,443,2025-04-29,Buruk,28,-6.9175,107.6191
698,Bandung,Mangga,806,2025-04-22,Bagus,19,-6.9175,107.6191
699,Bandung,Jeruk,473,2025-04-14,Sedang,18,-6.9175,107.6191
700,Bandung,Apel,421,2025-04-25,Buruk,29,-6.9175,107.6191
701,Bandung,Pisang,798,2025-04-02,Buruk,11,-6.9175,107.6191
702,Bandung,Jeruk,578,2025-04-17,Sedang,19,-6.9175,107.6191
703,Bandung,Jeruk,857,2025-04-18,Sedang,19,-6.9175,107.6191
704,Bandung,Mangga,999,2025-05-04,Buruk,19,-6.9175,107.6191
705,Bandung,Pisang,595,2025-04-24,Bagus,13,-6.9175,107.6191
706,Bandung,Pepaya,529,2025-04-29,Buruk,9,-6.9175,107.6191
707,Bandung,Jeruk,476,2025-04-05,Sedang,18,-6.9175,107.6191
708,Bandung,Rambutan,648,2025-04-23,Sedang,15,-6.9175,107.6191
709,Bandung,Apel,623,2025-04-13,Buruk,26,-6.9175,107.6191
710,Bandung,Pisang,224,2025-04-12,Bagus,12,-6.9175,107.6191
711,Bandung,Durian,596,2025-04-29,Sedang,44,-6.9175,107.6191
712,Bandung,Jeruk,740,2025-04-25,Sedang,20,-6.9175,107.6191
713,Bandung,Pepaya,442,2025-05-04,Bagus,8,-6.9175,107.6191
714,Bandung,Rambutan,434,2025-04-24,Buruk,18,-6.9175,107.6191
715,Bandung,Pepaya,238,2025-04-03,Buruk,8,-6.9175,107.6191
716,Bandung,Pisang,428,2025-04-26,Bagus,12,-6.9175,107.6191
717,Bandung,Apel,423,2025-04-18,Bagus,30,-6.9175,107.6191
718,Bandung,Pisang,642,2025-04-20,Sedang,14,-6.9175,107.6191
719,Bandung,Rambutan,525,2025-04-13,Bagus,14,-6.9175,107.6191
720,Bandung,Pisang,344,2025-04-14,Sedang,11,-6.9175,107.6191
721,Bandung,Durian,984,2025-04-30,Bagus,35,-6.9175,107.6191
722,Bandung,Jeruk,658,2025-04-30,Bagus,20,-6.9175,107.6191
723,Bandung,Durian,448,2025-04-07,Bagus,44,-6.9175,107.6191
724,Bandung,Mangga,905,2025-04-05,Bagus,16,-6.9175,107.6191
725,Bandung,Pisang,640,2025-04-08,Buruk,12,-6.9175,107.6191
726,Bandung,Rambutan,858,2025-04-01,Buruk,16,-6.9175,107.6191
727,Bandung,Mangga,861,2025-04-18,Buruk,19,-6.9175,107.6191
728,Bandung,Apel,379,2025-04-30,Bagus,30,-6.9175,107.6191
729,Bandung,Jeruk,877,2025-04-25,Bagus,18,-6.9175,107.6191
730,Bandung,Pisang,692,2025-04-20,Bagus,11,-6.9175,107.6191
731,Bandung,Rambutan,560,2025-05-01,Sedang,16,-6.9175,107.6191
732,Bandung,Apel,851,2025-04-18,Sedang,22,-6.9175,107.6191
733,Bandung,Jeruk,605,2025-05-04,Bagus,21,-6.9175,107.6191
734,Bandung,Jeruk,936,2025-04-17,Sedang,20,-6.9175,107.6191
735,Bandung,Pisang,425,2025-04-03,Sedang,11,-6.9175,107.6191
736,Bandung,Rambutan,804,2025-04-24,Sedang,18,-6.9175,107.6191
737,Bandung,Mangga,745,2025-04-04,Bagus,17,-6.9175,107.6191
738,Bandung,Mangga,601,2025-04-25,Buruk,20,-6.9175,107.6191
739,Bandung,Durian,542,2025-04-01,Sedang,40,-6.9175,107.6191
740,Bandung,Pepaya,745,2025-04-21,Bagus,9,-6.9175,107.6191
741,Bandung,Pisang,663,2025-04-12,Buruk,10,-6.9175,107.6191
742,Bandung,Apel,925,2025-04-05,Buruk,21,-6.9175,107.6191
743,Bandung,Pisang,240,2025-04-29,Buruk,15,-6.9175,107.6191
744,Bandung,Apel,283,2025-04-19,Sedang,22,-6.9175,107.6191
745,Bandung,Jeruk,217,2025-04-15,Sedang,18,-6.9175,107.6191
746,Bandung,Mangga,878,2025-05-04,Bagus,20,-6.9175,107.6191
747,Bandung,Mangga,771,2025-04-17,Bagus,18,-6.9175,107.6191
748,Bandung,Pepaya,735,2025-04-10,Sedang,8,-6.9175,107.6191
749,Bandung,Pisang,432,2025-05-05,Buruk,14,-6.9175,107.6191
750,Bandung,Rambutan,272,2025-04-19,Sedang,17,-6.9175,107.6191
751,Bandung,Jeruk,875,2025-05-01,Bagus,22,-6.9175,107.6191
752,Bandung,Mangga,569,2025-04-18,Bagus,18,-6.9175,107.6191
753,Bandung,Pisang,715,2025-04-03,Sedang,10,-6.9175,107.6191
754,Bandung,Rambutan,823,2025-04-13,Buruk,15,-6.9175,107.6191
755,Bandung,Pisang,271,2025-04-09,Buruk,12,-6.9175,107.6191
