ID,Lokasi,Nama_Buah,Stok_kg,Tanggal_Update,Kualitas,Harga_per_kg,Latitude,Longitude
1647,Semarang,Jeruk,631,2025-05-03,Sedang,18,-6.9667,110.4167
1648,Semarang,Mangga,971,2025-04-28,Bagus,17,-6.9667,110.4167
1649,Semarang,Mangga,432,2025-04-27,Bagus,16,-6.9667,110.4167
1650,Semarang,Apel,983,2025-04-25,Buruk,23,-6.9667,110.4167
1651,Semarang,Mangga,307,2025-04-13,Bagus,19,-6.9667,110.4167
1652,Semarang,Jeruk,987,2025-04-06,Bagus,20,-6.9667,110.4167
1653,Semarang,Apel,641,2025-04-03,Bagus,22,-6.9667,110.4167
1654,Semarang,Apel,427,2025-04-03,Sedang,28,-6.9667,110.4167
1655,Semarang,Durian,955,2025-04-11,Buruk,44,-6.9667,110.4167
1656,Semarang,Mangga,1000,2025-04-18,Sedang,18,-6.9667,110.4167
1657,Semarang,Pisang,917,2025-04-21,Sedang,15,-6.9667,110.4167
1658,Semarang,Mangga,783,2025-05-04,Sedang,17,-6.9667,110.4167
1659,Semarang,Pepaya,722,2025-04-01,Bagus,8,-6.9667,110.4167
1660,Semarang,Durian,321,2025-04-19,Buruk,43,-6.9667,110.4167
1661,Semarang,Pepaya,464,2025-04-17,Bagus,10,-6.9667,110.4167
1662,Semarang,Pisang,487,2025-04-02,Sedang,13,-6.9667,110.4167
1663,Semarang,Mangga,229,2025-04-10,Sedang,20,-6.9667,110.4167
1664,Semarang,Rambutan,648,2025-05-01,Bagus,12,-6.9667,110.4167
1665,Semarang,Pisang,742,2025-04-05,Sedang,12,-6.9667,110.4167
1666,Semarang,Apel,245,2025-04-02,Sedang,28,-6.9667,110.4167
1667,Semarang,Pisang,354,2025-04-24,Buruk,14,-6.9667,110.4167
1668,Semarang,Pisang,274,2025-04-06,Bagus,14,-6.9667,110.4167
1669,Semarang,Jeruk,367,2025-04-24,Buruk,22,-6.9667,110.4167
1670,Semarang,Rambutan,775,2025-04-30,Bagus,15,-6.9667,110.4167
1671,Semarang,Pisang,543,2025-04-08,Bagus,14,-6.9667,110.4167
1672,Semarang,Mangga,311,2025-04-12,Bagus,17,-6.9667,110.4167
1673,Semarang,Apel,344,2025-04-22,Sedang,21,-6.9667,110.4167
1674,Semarang,Durian,841,2025-04-04,Buruk,37,-6.9667,110.4167
1675,Semarang,Jeruk,644,2025-04-12,Bagus,20,-6.9667,110.4167
1676,Semarang,Jeruk,966,2025-04-29,Bagus,22,-6.9667,110.4167
1677,Semarang,Durian,849,2025-04-25,Sedang,36,-6.9667,110.4167
1678,Semarang,Apel,287,2025-04-10,Sedang,30,-6.9667,110.4167
1679,Semarang,Rambutan,419,2025-04-17,Bagus,15,-6.9667,110.4167
1680,Semarang,Rambutan,284,2025-04-24,Sedang,12,-6.9667,110.4167
1681,Semarang,Jeruk,868,2025-04-04,Bagus,20,-6.9667,110.4167
1682,Semarang,Mangga,844,2025-04-19,Sedang,18,-6.9667,110.4167
1683,Semarang,Rambutan,789,2025-04-23,Sedang,13,-6.9667,110.4167
1684,Semarang,Apel,448,2025-05-04,Bagus,29,-6.9667,110.4167
1685,Semarang,Pepaya,344,2025-04-19,Sedang,9,-6.9667,110.4167
1686,Semarang,Jeruk,407,2025-04-22,Bagus,22,-6.9667,110.4167
1687,Semarang,Jeruk,960,2025-04-02,Buruk,19,-6.9667,110.4167
1688,Semarang,Durian,268,2025-04-17,Buruk,37,-6.9667,110.4167
1689,Semarang,Apel,448,2025-04-13,Bagus,28,-6.9667,110.4167
1690,Semarang,Pisang,421,2025-04-23,Bagus,11,-6.9667,110.4167
1691,Semarang,Pisang,824,2025-04-23,Buruk,12,-6.9667,110.4167
1692,Semarang,Durian,995,2025-04-10,Buruk,41,-6.9667,110.4167
1693,Semarang,Apel,322,2025-04-30,Buruk,29,-6.9667,110.4167
1694,Semarang,Jeruk,207,2025-04-05,Bagus,20,-6.9667,110.4167
1695,Semarang,Jeruk,685,2025-04-12,Buruk,20,-6.9667,110.4167
1696,Semarang,Durian,431,2025-04-29,Buruk,39,-6.9667,110.4167
1697,Semarang,Apel,304,2025-04-24,Bagus,25,-6.9667,110.4167
1698,Semarang,Pisang,540,2025-04-12,Buruk,13,-6.9667,110.4167
1699,Semarang,Rambutan,678,2025-04-13,Bagus,15,-6.9667,110.4167
1700,Semarang,Jeruk,751,2025-05-04,Buruk,21,-6.9667,110.4167
1701,Semarang,Mangga,799,2025-04-01,Buruk,20,-6.9667,110.4167
1702,Semarang,Pisang,784,2025-04-02,Buruk,12,-6.9667,110.4167
1703,Semarang,Apel,485,2025-04-13,Bagus,29,-6.9667,110.4167
1704,Semarang,Apel,573,2025-04-02,Sedang,27,-6.9667,110.4167
1705,Semarang,Pisang,481,2025-04-08,Sedang,14,-6.9667,110.4167
1706,Semarang,Durian,888,2025-05-01,Sedang,45,-6.9667,110.4167
1707,Semarang,Pisang,792,2025-05-05,Bagus,12,-6.9667,110.4167
1708,Semarang,Durian,932,2025-04-29,Buruk,38,-6.9667,110.4167
1709,Semarang,Durian,590,2025-04-18,Bagus,43,-6.9667,110.4167
1710,Semarang,Jeruk,987,2025-04-12,Bagus,18,-6.9667,110.4167
1711,Semarang,Rambutan,938,2025-04-25,Sedang,12,-6.9667,110.4167
1712,Semarang,Pepaya,596,2025-04-04,Sedang,10,-6.9667,110.4167
1713,Semarang,Mangga,823,2025-04-18,Buruk,19,-6.9667,110.4167
1714,Semarang,Durian,624,2025-05-05,Sedang,45,-6.9667,110.4167
1715,Semarang,Jeruk,778,2025-04-13,Bagus,20,-6.9667,110.4167
1716,Semarang,Rambutan,214,2025-04-12,Sedang,16,-6.9667,110.4167
1717,Semarang,Pepaya,402,2025-04-27,Bagus,9,-6.9667,110.4167
1718,Semarang,Apel,538,2025-04-30,Buruk,21,-6.9667,110.4167
1719,Semarang,Apel,869,2025-04-17,Sedang,23,-6.9667,110.4167
1720,Semarang,Pepaya,611,2025-05-03,Sedang,10,-6.9667,110.4167
1721,Semarang,Mangga,395,2025-04-04,Sedang,20,-6.9667,110.4167
1722,Semarang,Apel,904,2025-05-03,Buruk,21,-6.9667,110.4167
1723,Semarang,Rambutan,598,2025-04-17,Bagus,15,-6.9667,110.4167
1724,Semarang,Durian,521,2025-04-25,Sedang,41,-6.9667,110.4167
1725,Semarang,Apel,812,2025-04-09,Bagus,23,-6.9667,110.4167
1726,Semarang,Pepaya,730,2025-04-28,Buruk,8,-6.9667,110.4167
1727,Semarang,Pepaya,876,2025-04-26,Buruk,9,-6.9667,110.4167
1728,Semarang,Pisang,484,2025-04-09,Sedang,14,-6.9667,110.4167
1729,Semarang,Durian,824,2025-04-05,Bagus,37,-6.9667,110.4167
1730,Semarang,Pepaya,436,2025-04-15,Bagus,8,-6.9667,110.4167
1731,Semarang,Jeruk,622,2025-04-05,Buruk,22,-6.9667,110.4167
1732,Semarang,Rambutan,737,2025-04-12,Sedang,15,-6.9667,110.4167
1733,Semarang,Apel,729,2025-04-06,Bagus,23,-6.9667,110.4167
1734,Semarang,Pisang,275,2025-04-24,Bagus,10,-6.9667,110.4167
1735,Semarang,Apel,780,2025-04-09,Buruk,30,-6.9667,110.4167
1736,Semarang,Jeruk,971,2025-04-30,Buruk,20,-6.9667,110.4167
1737,Semarang,Pisang,438,2025-04-09,Sedang,13,-6.9667,110.4167
1738,Semarang,Apel,370,2025-04-17,Buruk,28,-6.9667,110.4167
1739,Semarang,Rambutan,643,2025-05-05,Sedang,16,-6.9667,110.4167
1740,Semarang,Durian,720,2025-04-07,Sedang,43,-6.9667,110.4167
1741,Semarang,Pisang,904,2025-04-04,Sedang,13,-6.9667,110.4167
1742,Semarang,Apel,418,2025-04-26,Bagus,22,-6.9667,110.4167
1743,Semarang,Mangga,590,2025-04-02,Bagus,17,-6.9667,110.4167
1744,Semarang,Mangga,566,2025-04-06,Sedang,18,-6.9667,110.4167
1745,Semarang,Jeruk,881,2025-05-05,Sedang,21,-6.9667,110.4167
1746,Semarang,Durian,941,2025-04-16,Sedang,44,-6.9667,110.4167
1747,Semarang,Pisang,575,2025-04-09,Buruk,10,-6.9667,110.4167
1748,Semarang,Rambutan,708,2025-04-20,Buruk,18,-6.9667,110.4167
1749,Semarang,Pepaya,743,2025-04-15,Buruk,10,-6.9667,110.4167
1750,Semarang,Pepaya,889,2025-05-04,Buruk,10,-6.9667,110.4167
1751,Semarang,Mangga,498,2025-04-21,Bagus,18,-6.9667,110.4167
1752,Semarang,Rambutan,401,2025-04-28,Bagus,16,-6.9667,110.4167
1753,Semarang,Jeruk,364,2025-04-08,Bagus,22,-6.9667,110.4167
1754,Semarang,Durian,668,2025-04-20,Sedang,36,-6.9667,110.4167
1755,Semarang,Durian,248,2025-04-28,Sedang,39,-6.9667,110.4167
1756,Semarang,Rambutan,736,2025-04-23,Buruk,12,-6.9667,110.4167
1757,Semarang,Pisang,339,2025-04-07,Sedang,10,-6.9667,110.4167
1758,Semarang,Apel,732,2025-04-04,Sedang,30,-6.9667,110.4167
1759,Semarang,Mangga,240,2025-05-03,Buruk,16,-6.9667,110.4167
1760,Semarang,Rambutan,989,2025-05-05,Bagus,15,-6.9667,110.4167
1761,Semarang,Durian,741,2025-04-09,Buruk,39,-6.9667,110.4167
1762,Semarang,Rambutan,504,2025-04-06,Buruk,16,-6.9667,110.4167
1763,Semarang,Pisang,800,2025-04-30,Bagus,14,-6.9667,110.4167
1764,Semarang,Jeruk,700,2025-04-19,Sedang,22,-6.9667,110.4167
1765,Semarang,Pisang,308,2025-05-05,Buruk,15,-6.9667,110.4167
1766,Semarang,Rambutan,869,2025-04-25,Bagus,18,-6.9667,110.4167
1767,Semarang,Apel,567,2025-04-17,Buruk,21,-6.9667,110.4167
1768,Semarang,Apel,420,2025-04-19,Buruk,29,-6.9667,110.4167
1769,Semarang,Pepaya,597,2025-04-16,Buruk,9,-6.9667,110.4167
1770,Semarang,Rambutan,290,2025-04-24,Sedang,16,-6.9667,110.4167
1771,Semarang,Apel,483,2025-04-13,Sedang,20,-6.9667,110.4167
1772,Semarang,Durian,641,2025-04-25,Bagus,43,-6.9667,110.4167
1773,Semarang,Rambutan,485,2025-04-22,Bagus,17,-6.9667,110.4167
1774,Semarang,Pepaya,480,2025-05-01,Sedang,9,-6.9667,110.4167
1775,Semarang,Mangga,749,2025-04-10,Sedang,17,-6.9667,110.4167
1776,Semarang,Pisang,915,2025-05-01,Bagus,15,-6.9667,110.4167
1777,Semarang,Pisang,706,2025-04-27,Buruk,13,-6.9667,110.4167
1778,Semarang,Pepaya,847,2025-04-05,Buruk,10,-6.9667,110.4167
1779,Semarang,Durian,486,2025-04-24,Buruk,45,-6.9667,110.4167
1780,Semarang,Rambutan,714,2025-04-19,Buruk,14,-6.9667,110.4167
1781,Semarang,Rambutan,987,2025-04-19,Sedang,13,-6.9667,110.4167
1782,Semarang,Apel,940,2025-04-04,Sedang,28,-6.9667,110.4167
1783,Semarang,Pepaya,324,2025-04-15,Buruk,8,-6.9667,110.4167
1784,Semarang,Durian,944,2025-04-28,Sedang,36,-6.9667,110.4167
1785,Semarang,Rambutan,423,2025-04-08,Bagus,13,-6.9667,110.4167
1786,Semarang,Mangga,694,2025-04-08,Bagus,18,-6.9667,110.4167
1787,Semarang,Mangga,445,2025-04-04,Buruk,15,-6.9667,110.4167
1788,Semarang,Jeruk,354,2025-04-27,Bagus,22,-6.9667,110.4167
1789,Semarang,Pepaya,887,2025-04-12,Bagus,7,-6.9667,110.4167
1790,Semarang,Jeruk,358,2025-04-27,Bagus,22,-6.9667,110.4167
1791,Semarang,Apel,702,2025-04-04,Sedang,21,-6.9667,110.4167
1792,Semarang,Rambutan,858,2025-04-20,Bagus,14,-6.9667,110.4167
1793,Semarang,Rambutan,722,2025-05-04,Buruk,15,-6.9667,110.4167
1794,Semarang,Apel,966,2025-04-27,Bagus,30,-6.9667,110.4167
1795,Semarang,Durian,363,2025-04-25,Sedang,44,-6.9667,110.4167
1796,Semarang,Pisang,700,2025-04-21,Bagus,13,-6.9667,110.4167
1797,Semarang,Pepaya,568,2025-04-24,Bagus,10,-6.9667,110.4167
1798,Semarang,Durian,763,2025-04-06,Bagus,35,-6.9667,110.4167
1799,Semarang,Apel,754,2025-04-01,Bagus,24,-6.9667,110.4167
1800,Semarang,Jeruk,572,2025-04-11,Buruk,18,-6.9667,110.4167
1801,Semarang,Jeruk,226,2025-04-15,Sedang,21,-6.9667,110.4167
1802,Semarang,Mangga,694,2025-04-23,Bagus,16,-6.9667,110.4167
1803,Semarang,Pepaya,504,2025-04-16,Buruk,7,-6.9667,110.4167
1804,Semarang,Pepaya,384,2025-04-07,Buruk,9,-6.9667,110.4167
1805,Semarang,Pepaya,650,2025-04-24,Sedang,7,-6.9667,110.4167
1806,Semarang,Pisang,398,2025-04-09,Sedang,12,-6.9667,110.4167
1807,Semarang,Apel,601,2025-04-05,Sedang,29,-6.9667,110.4167
1808,Semarang,Apel,549,2025-04-13,Buruk,21,-6.9667,110.4167
1809,Semarang,Pepaya,438,2025-04-11,Buruk,8,-6.9667,110.4167
1810,Semarang,Rambutan,862,2025-04-13,Bagus,16,-6.9667,110.4167
1811,Semarang,Mangga,507,2025-04-06,Bagus,20,-6.9667,110.4167
1812,Semarang,Mangga,745,2025-04-25,Sedang,19,-6.9667,110.4167
1813,Semarang,Durian,820,2025-04-24,Sedang,40,-6.9667,110.4167
1814,Semarang,Pepaya,399,2025-04-17,Buruk,7,-6.9667,110.4167
1815,Semarang,Pisang,744,2025-04-28,Buruk,12,-6.9667,110.4167
1816,Semarang,Rambutan,707,2025-04-07,Buruk,13,-6.9667,110.4167
1817,Semarang,Rambutan,564,2025-04-01,Buruk,15,-6.9667,110.4167
1818,Semarang,Pisang,833,2025-04-29,Buruk,11,-6.9667,110.4167
1819,Semarang,Jeruk,257,2025-04-16,Bagus,22,-6.9667,110.4167
1820,Semarang,Mangga,780,2025-04-09,Sedang,18,-6.9667,110.4167
1821,Semarang,Pisang,653,2025-04-01,Sedang,14,-6.9667,110.4167
1822,Semarang,Pepaya,416,2025-04-19,Sedang,7,-6.9667,110.4167
1823,Semarang,Durian,649,2025-04-30,Sedang,41,-6.9667,110.4167
1824,Semarang,Jeruk,540,2025-04-19,Sedang,22,-6.9667,110.4167
1825,Semarang,Apel,517,2025-04-14,Sedang,25,-6.9667,110.4167
1826,Semarang,Mangga,889,2025-04-09,Buruk,17,-6.9667,110.4167
1827,Semarang,Apel,280,2025-05-01,Bagus,20,-6.9667,110.4167
1828,Semarang,Jeruk,919,2025-04-03,Buruk,22,-6.9667,110.4167
1829,Semarang,Pepaya,426,2025-05-05,Buruk,9,-6.9667,110.4167
1830,Semarang,Apel,963,2025-04-26,Sedang,21,-6.9667,110.4167
1831,Semarang,Durian,518,2025-05-03,Bagus,44,-6.9667,110.4167
1832,Semarang,Durian,225,2025-04-08,Bagus,40,-6.9667,110.4167
1833,Semarang,Apel,756,2025-04-29,Buruk,23,-6.9667,110.4167
1834,Semarang,Pisang,951,2025-04-11,Bagus,10,-6.9667,110.4167
1835,Semarang,Pisang,202,2025-04-28,Buruk,10,-6.9667,110.4167
1836,Semarang,Mangga,631,2025-04-25,Sedang,15,-6.9667,110.4167
1837,Semarang,Pepaya,903,2025-04-09,Sedang,10,-6.9667,110.4167
1838,Semarang,Pepaya,366,2025-04-05,Sedang,7,-6.9667,110.4167
1839,Semarang,Durian,919,2025-04-24,Sedang,38,-6.9667,110.4167
1840,Semarang,Mangga,243,2025-04-12,Bagus,18,-6.9667,110.4167
1841,Semarang,Mangga,230,2025-04-30,Sedang,20,-6.9667,110.4167
1842,Semarang,Rambutan,505,2025-04-02,Bagus,13,-6.9667,110.4167
1843,Semarang,Mangga,724,2025-04-08,Sedang,20,-6.9667,110.4167
1844,Semarang,Jeruk,262,2025-04-07,Sedang,21,-6.9667,110.4167
1845,Semarang,Pisang,636,2025-04-14,Sedang,15,-6.9667,110.4167
1846,Semarang,Durian,614,2025-04-14,Buruk,36,-6.9667,110.4167
1847,Semarang,Mangga,676,2025-04-07,Buruk,19,-6.9667,110.4167
1848,Semarang,Pepaya,812,2025-05-04,Buruk,8,-6.9667,110.4167
1849,Semarang,Durian,768,2025-04-08,Bagus,38,-6.9667,110.4167
1850,Semarang,Jeruk,370,2025-04-10,Sedang,21,-6.9667,110.4167
1851,Semarang,Mangga,917,2025-04-02,Buruk,16,-6.9667,110.4167
1852,Semarang,Durian,681,2025-05-03,Buruk,43,-6.9667,110.4167
1853,Semarang,Pisang,772,2025-04-09,Buruk,11,-6.9667,110.4167
1854,Semarang,Apel,743,2025-04-01,Bagus,29,-6.9667,110.4167
1855,Semarang,Pepaya,974,2025-04-19,Buruk,10,-6.9667,110.4167
1856,Semarang,Rambutan,523,2025-04-08,Sedang,17,-6.9667,110.4167
1857,Semarang,Pisang,327,2025-05-04,Sedang,14,-6.9667,110.4167
1858,Semarang,Durian,632,2025-04-10,Bagus,35,-6.9667,110.4167
1859,Semarang,Pepaya,853,2025-04-24,Sedang,7,-6.9667,110.4167
1860,Semarang,Apel,298,2025-04-04,Bagus,30,-6.9667,110.4167
1861,Semarang,Pisang,840,2025-04-23,Sedang,14,-6.9667,110.4167
1862,Semarang,Durian,853,2025-05-01,Buruk,42,-6.9667,110.4167
1863,Semarang,Apel,910,2025-04-20,Bagus,29,-6.9667,110.4167
1864,Semarang,Apel,311,2025-04-24,Bagus,30,-6.9667,110.4167
1865,Semarang,Pisang,736,2025-04-06,Sedang,12,-6.9667,110.4167
1866,Semarang,Pisang,535,2025-04-30,Sedang,13,-6.9667,110.4167
1867,Semarang,Mangga,588,2025-04-30,Buruk,20,-6.9667,110.4167
1868,Semarang,Jeruk,842,2025-04-11,Sedang,19,-6.9667,110.4167
1869,Semarang,Jeruk,427,2025-04-18,Sedang,20,-6.9667,110.4167
1870,Semarang,Pepaya,279,2025-04-09,Buruk,10,-6.9667,110.4167
1871,Semarang,Apel,269,2025-04-16,Sedang,26,-6.9667,110.4167
1872,Semarang,Jeruk,942,2025-04-04,Bagus,18,-6.9667,110.4167
1873,Semarang,Apel,532,2025-04-12,Buruk,28,-6.9667,110.4167
1874,Semarang,Pisang,980,2025-04-05,Sedang,10,-6.9667,110.4167
1875,Semarang,Jeruk,615,2025-05-03,Bagus,18,-6.9667,110.4167
1876,Semarang,Mangga,317,2025-04-17,Buruk,18,-6.9667,110.4167
1877,Semarang,Pisang,569,2025-04-28,Buruk,11,-6.9667,110.4167
1878,Semarang,Pisang,501,2025-04-01,Buruk,15,-6.9667,110.4167
1879,Semarang,Jeruk,458,2025-04-24,Bagus,18,-6.9667,110.4167
1880,Semarang,Pepaya,568,2025-04-01,Sedang,7,-6.9667,110.4167
1881,Semarang,Pisang,684,2025-04-21,Bagus,15,-6.9667,110.4167
1882,Semarang,Apel,939,2025-04-19,Bagus,28,-6.9667,110.4167
1883,Semarang,Pepaya,988,2025-04-12,Sedang,8,-6.9667,110.4167
1884,Semarang,Rambutan,826,2025-04-25,Buruk,12,-6.9667,110.4167
1885,Semarang,Apel,331,2025-05-05,Bagus,25,-6.9667,110.4167
1886,Semarang,Mangga,203,2025-04-28,Buruk,18,-6.9667,110.4167
1887,Semarang,Jeruk,711,2025-05-01,Sedang,18,-6.9667,110.4167
1888,Semarang,Mangga,682,2025-04-09,Bagus,19,-6.9667,110.4167
1889,Semarang,Apel,756,2025-04-23,Bagus,28,-6.9667,110.4167
1890,Semarang,Durian,973,2025-04-26,Buruk,39,-6.9667,110.4167
1891,Semarang,Pisang,326,2025-04-25,Buruk,10,-6.9667,110.4167
1892,Semarang,Jeruk,369,2025-04-14,Buruk,21,-6.9667,110.4167
1893,Semarang,Durian,776,2025-04-28,Bagus,43,-6.9667,110.4167
1894,Semarang,Durian,442,2025-04-06,Sedang,37,-6.9667,110.4167
1895,Semarang,Jeruk,353,2025-04-24,Sedang,18,-6.9667,110.4167
1896,Semarang,Pisang,988,2025-04-29,Sedang,11,-6.9667,110.4167
1897,Semarang,Durian,445,2025-04-30,Sedang,36,-6.9667,110.4167
1898,Semarang,Jeruk,936,2025-04-04,Bagus,19,-6.9667,110.4167
1899,Semarang,Pisang,946,2025-04-29,Bagus,15,-6.9667,110.4167
1900,Semarang,Mangga,605,2025-04-28,Sedang,15,-6.9667,110.4167
1901,Semarang,Durian,514,2025-04-05,Sedang,43,-6.9667,110.4167
1902,Semarang,Pisang,904,2025-04-04,Buruk,12,-6.9667,110.4167
1903,Semarang,Jeruk,871,2025-04-20,Buruk,20,-6.9667,110.4167
1904,Semarang,Apel,481,2025-04-29,Sedang,20,-6.9667,110.4167
1905,Semarang,Rambutan,591,2025-05-02,Buruk,16,-6.9667,110.4167
1906,Semarang,Rambutan,273,2025-04-27,Buruk,17,-6.9667,110.4167
1907,Semarang,Apel,981,2025-04-06,Bagus,23,-6.9667,110.4167
1908,Semarang,Apel,670,2025-04-02,Buruk,28,-6.9667,110.4167
1909,Semarang,Jeruk,542,2025-04-17,Bagus,18,-6.9667,110.4167
1910,Semarang,Jeruk,937,2025-04-01,Buruk,22,-6.9667,110.4167
1911,Semarang,Pisang,615,2025-04-08,Sedang,10,-6.9667,110.4167
1912,Semarang,Pepaya,644,2025-05-04,Sedang,9,-6.9667,110.4167
1913,Semarang,Jeruk,448,2025-04-14,Bagus,22,-6.9667,110.4167
1914,Semarang,Pepaya,306,2025-04-26,Bagus,8,-6.9667,110.4167
1915,Semarang,Rambutan,364,2025-04-03,Bagus,15,-6.9667,110.4167
1916,Semarang,Rambutan,244,2025-04-04,Buruk,17,-6.9667,110.4167
1917,Semarang,Pepaya,553,2025-04-20,Buruk,7,-6.9667,110.4167
1918,Semarang,Mangga,886,2025-04-12,Buruk,15,-6.9667,110.4167
1919,Semarang,Pisang,907,2025-05-02,Bagus,13,-6.9667,110.4167
1920,Semarang,Durian,971,2025-04-18,Sedang,35,-6.9667,110.4167
1921,Semarang,Rambutan,460,2025-04-11,Buruk,15,-6.9667,110.4167
1922,Semarang,Pepaya,977,2025-04-07,Sedang,7,-6.9667,110.4167
1923,Semarang,Durian,879,2025-04-28,Buruk,42,-6.9667,110.4167
1924,Semarang,Mangga,554,2025-04-12,Buruk,20,-6.9667,110.4167
1925,Semarang,Jeruk,719,2025-04-04,Sedang,22,-6.9667,110.4167
1926,Semarang,Jeruk,545,2025-04-29,Bagus,19,-6.9667,110.4167
1927,Semarang,Jeruk,801,2025-04-07,Bagus,20,-6.9667,110.4167
1928,Semarang,Jeruk,657,2025-04-21,Sedang,20,-6.9667,110.4167
1929,Semarang,Pepaya,509,2025-05-01,Buruk,8,-6.9667,110.4167
1930,Semarang,Rambutan,518,2025-04-10,Buruk,15,-6.9667,110.4167
1931,Semarang,Pisang,940,2025-04-16,Bagus,10,-6.9667,110.4167
1932,Semarang,Pepaya,286,2025-04-21,Buruk,8,-6.9667,110.4167
1933,Semarang,Apel,356,2025-04-11,Buruk,21,-6.9667,110.4167
1934,Semarang,Pisang,436,2025-05-05,Sedang,10,-6.9667,110.4167
1935,Semarang,Jeruk,822,2025-04-11,Bagus,22,-6.9667,110.4167
1936,Semarang,Apel,771,2025-04-16,Sedang,23,-6.9667,110.4167
1937,Semarang,Rambutan,324,2025-04-15,Buruk,13,-6.9667,110.4167
1938,Semarang,Mangga,984,2025-04-30,Sedang,16,-6.9667,110.4167
1939,Semarang,Jeruk,948,2025-05-04,Sedang,22,-6.9667,110.4167
1940,Semarang,Apel,865,2025-04-09,Bagus,28,-6.9667,110.4167
1941,Semarang,Jeruk,269,2025-04-10,Bagus,18,-6.9667,110.4167
1942,Semarang,Rambutan,700,2025-04-08,Sedang,13,-6.9667,110.4167
1943,Semarang,Jeruk,952,2025-04-25,Sedang,18,-6.9667,110.4167
1944,Semarang,Rambutan,557,2025-04-16,Buruk,18,-6.9667,110.4167
1945,Semarang,Jeruk,378,2025-04-15,Sedang,20,-6.9667,110.4167
1946,Semarang,Apel,409,2025-04-07,Bagus,26,-6.9667,110.4167
